muller,gene_id
E,Dwil_XP_023036530.1
E,Dwil_XP_023036531.1
E,Dwil_XP_023036533.1
E,Dwil_XP_023036534.1
E,Dwil_XP_023036536.1
E,Dwil_XP_023036544.1
E,Dwil_XP_023036551.1
E,Dwil_XP_023036554.1
E,Dwil_XP_023036556.1
E,Dwil_XP_023036558.1
E,Dwil_XP_023036559.1
E,Dwil_XP_023036560.1
E,Dwil_XP_023036561.1
E,Dwil_XP_023036565.1
E,Dwil_XP_023036566.1
E,Dwil_XP_023036579.1
E,Dwil_XP_023036588.1
E,Dwil_XP_023036589.1
E,Dwil_XP_023036596.1
E,Dwil_XP_023036609.1
E,Dwil_XP_023036614.1
E,Dwil_XP_023036358.1
E,Dwil_XP_015032927.2
E,Dwil_XP_015032928.1
E,Dwil_XP_023036161.1
E,Dwil_XP_015032216.1
E,Dwil_XP_023033990.1
E,Dwil_XP_015032932.1
E,Dwil_XP_023034668.1
E,Dwil_XP_015032434.1
E,Dwil_XP_023034213.1
E,Dwil_XP_015032937.1
E,Dwil_XP_023036322.1
E,Dwil_XP_015032245.1
E,Dwil_XP_015032435.2
E,Dwil_XP_023036581.1
E,Dwil_XP_023034046.1
E,Dwil_XP_015032277.2
E,Dwil_XP_015032574.1
E,Dwil_XP_023034257.1
E,Dwil_XP_015032298.1
E,Dwil_XP_023036168.1
E,Dwil_XP_015032576.2
E,Dwil_XP_015032152.2
E,Dwil_XP_015032942.1
E,Dwil_XP_015032236.1
E,Dwil_XP_015032577.1
E,Dwil_XP_023034620.1
E,Dwil_XP_015032578.1
E,Dwil_XP_015032217.1
E,Dwil_XP_015032200.1
E,Dwil_XP_015032579.1
E,Dwil_XP_015032107.1
E,Dwil_XP_015032111.1
E,Dwil_XP_023034451.1
E,Dwil_XP_015032441.1
E,Dwil_XP_023034616.1
E,Dwil_XP_015032228.2
E,Dwil_XP_015032100.1
E,Dwil_XP_023035443.1
E,Dwil_XP_023036128.1
E,Dwil_XP_015032244.1
E,Dwil_XP_015032237.1
E,Dwil_XP_015032196.1
E,Dwil_XP_023036396.1
E,Dwil_XP_015032951.1
E,Dwil_XP_015032446.2
E,Dwil_XP_015032447.2
E,Dwil_XP_015032286.1
E,Dwil_XP_015032952.1
E,Dwil_XP_023034254.1
E,Dwil_XP_015032448.1
E,Dwil_XP_015032954.1
E,Dwil_XP_015032955.2
E,Dwil_XP_015032956.1
E,Dwil_XP_015032957.1
E,Dwil_XP_015032588.1
E,Dwil_XP_015032589.1
E,Dwil_XP_015032203.1
E,Dwil_XP_015032449.1
E,Dwil_XP_023034055.1
E,Dwil_XP_015032590.1
E,Dwil_XP_023035514.1
E,Dwil_XP_023036020.1
E,Dwil_XP_015032962.1
E,Dwil_XP_015032453.2
E,Dwil_XP_023034283.1
E,Dwil_XP_023036514.1
E,Dwil_XP_015032592.1
E,Dwil_XP_023033985.1
E,Dwil_XP_015032967.1
E,Dwil_XP_023036557.1
E,Dwil_XP_015032970.1
E,Dwil_XP_015032596.1
E,Dwil_XP_015032127.1
E,Dwil_XP_015032972.1
E,Dwil_XP_015032151.1
E,Dwil_XP_015032458.2
E,Dwil_XP_015032974.1
E,Dwil_XP_023035660.1
E,Dwil_XP_015032975.1
E,Dwil_XP_015032976.2
E,Dwil_XP_015032977.1
E,Dwil_XP_015032978.1
E,Dwil_XP_015032461.1
E,Dwil_XP_015032980.2
E,Dwil_XP_023034019.1
E,Dwil_XP_015032463.1
E,Dwil_XP_015032465.1
E,Dwil_XP_015032598.1
E,Dwil_XP_015032162.1
E,Dwil_XP_015032599.1
E,Dwil_XP_015032467.2
E,Dwil_XP_015032468.1
E,Dwil_XP_023036433.1
E,Dwil_XP_023036574.1
E,Dwil_XP_015032278.1
E,Dwil_XP_023034404.1
E,Dwil_XP_015032472.1
E,Dwil_XP_015032263.1
E,Dwil_XP_015032275.1
E,Dwil_XP_015032600.2
E,Dwil_XP_015032987.2
E,Dwil_XP_015032602.1
E,Dwil_XP_015032990.1
E,Dwil_XP_015032219.1
E,Dwil_XP_015032475.1
E,Dwil_XP_015032476.1
E,Dwil_XP_015032478.2
E,Dwil_XP_015032993.2
E,Dwil_XP_015032131.1
E,Dwil_XP_015032479.1
E,Dwil_XP_023033996.1
E,Dwil_XP_015032995.1
E,Dwil_XP_015032996.1
E,Dwil_XP_015032187.1
E,Dwil_XP_015032998.1
E,Dwil_XP_015032482.1
E,Dwil_XP_023035530.1
E,Dwil_XP_023035811.1
E,Dwil_XP_015032605.1
E,Dwil_XP_023036215.1
E,Dwil_XP_015032606.1
E,Dwil_XP_023036254.1
E,Dwil_XP_015032199.1
E,Dwil_XP_015032194.1
E,Dwil_XP_015032487.1
E,Dwil_XP_023034176.1
E,Dwil_XP_015033002.2
E,Dwil_XP_015033003.1
E,Dwil_XP_023036145.1
E,Dwil_XP_023036043.1
E,Dwil_XP_023034030.1
E,Dwil_XP_015033008.1
E,Dwil_XP_023035526.1
E,Dwil_XP_015033009.1
E,Dwil_XP_015033010.1
E,Dwil_XP_015033011.1
E,Dwil_XP_015032494.1
E,Dwil_XP_015033013.1
E,Dwil_XP_015033014.2
E,Dwil_XP_015032609.1
E,Dwil_XP_015032192.1
E,Dwil_XP_015032610.1
E,Dwil_XP_023036459.1
E,Dwil_XP_015033015.1
E,Dwil_XP_023035728.1
E,Dwil_XP_015032175.1
E,Dwil_XP_015033017.1
E,Dwil_XP_015032497.2
E,Dwil_XP_015033018.1
E,Dwil_XP_015032501.1
E,Dwil_XP_023034221.1
E,Dwil_XP_015032502.1
E,Dwil_XP_015032503.1
E,Dwil_XP_015033019.1
E,Dwil_XP_023036333.1
E,Dwil_XP_015032611.1
E,Dwil_XP_023033994.1
E,Dwil_XP_023036606.1
E,Dwil_XP_015032176.1
E,Dwil_XP_023036182.1
E,Dwil_XP_002067905.1
E,Dwil_XP_002069487.2
E,Dwil_XP_002069488.2
E,Dwil_XP_002070622.2
E,Dwil_XP_002070623.1
E,Dwil_XP_002070624.1
E,Dwil_XP_002070625.1
E,Dwil_XP_002070626.2
E,Dwil_XP_023034510.1
E,Dwil_XP_002069716.3
E,Dwil_XP_002069717.3
E,Dwil_XP_002069718.1
E,Dwil_XP_002069719.3
E,Dwil_XP_023034107.1
E,Dwil_XP_002069722.1
E,Dwil_XP_002069723.1
E,Dwil_XP_002069621.1
E,Dwil_XP_002069622.2
E,Dwil_XP_002069624.1
E,Dwil_XP_002069625.2
E,Dwil_XP_002069626.3
E,Dwil_XP_002069627.3
E,Dwil_XP_002069628.1
E,Dwil_XP_002069629.1
E,Dwil_XP_002070508.2
E,Dwil_XP_002070509.3
E,Dwil_XP_002070510.1
E,Dwil_XP_002070511.2
E,Dwil_XP_002070512.3
E,Dwil_XP_002070513.1
E,Dwil_XP_002070514.1
E,Dwil_XP_023034072.1
E,Dwil_XP_002069954.1
E,Dwil_XP_002069955.1
E,Dwil_XP_023034258.1
E,Dwil_XP_002069957.1
E,Dwil_XP_002069958.1
E,Dwil_XP_023034466.1
E,Dwil_XP_002069944.1
E,Dwil_XP_015032870.2
E,Dwil_XP_002069946.1
E,Dwil_XP_002069947.1
E,Dwil_XP_002069948.3
E,Dwil_XP_002069949.1
E,Dwil_XP_002069950.1
E,Dwil_XP_002069951.1
E,Dwil_XP_002069952.2
E,Dwil_XP_002069644.1
E,Dwil_XP_002069645.3
E,Dwil_XP_002069646.3
E,Dwil_XP_002069647.1
E,Dwil_XP_002069648.1
E,Dwil_XP_002069649.1
E,Dwil_XP_002069650.1
E,Dwil_XP_002070589.1
E,Dwil_XP_002070590.1
E,Dwil_XP_002070591.2
E,Dwil_XP_002070592.1
E,Dwil_XP_023034587.1
E,Dwil_XP_002070595.1
E,Dwil_XP_023034298.1
E,Dwil_XP_023034008.1
E,Dwil_XP_002070452.3
E,Dwil_XP_002070453.1
E,Dwil_XP_002070454.2
E,Dwil_XP_023034009.1
E,Dwil_XP_002070456.1
E,Dwil_XP_002070457.1
E,Dwil_XP_023034464.1
E,Dwil_XP_023034278.1
E,Dwil_XP_002069872.1
E,Dwil_XP_002069875.1
E,Dwil_XP_023034310.1
E,Dwil_XP_002069652.2
E,Dwil_XP_002069654.2
E,Dwil_XP_002069656.1
E,Dwil_XP_002069657.2
E,Dwil_XP_002069658.2
E,Dwil_XP_002069703.2
E,Dwil_XP_023034341.1
E,Dwil_XP_002069705.1
E,Dwil_XP_002069706.1
E,Dwil_XP_002069707.2
E,Dwil_XP_002070057.2
E,Dwil_XP_002070058.2
E,Dwil_XP_023034103.1
E,Dwil_XP_002070060.3
E,Dwil_XP_002070061.1
E,Dwil_XP_002070062.1
E,Dwil_XP_002070063.1
E,Dwil_XP_002070257.1
E,Dwil_XP_002070258.2
E,Dwil_XP_002070259.1
E,Dwil_XP_002070260.1
E,Dwil_XP_002070261.3
E,Dwil_XP_002070262.2
E,Dwil_XP_002070263.1
E,Dwil_XP_002070264.1
E,Dwil_XP_002069696.1
E,Dwil_XP_023034395.1
E,Dwil_XP_002069700.1
E,Dwil_XP_002069701.2
E,Dwil_XP_023034480.1
E,Dwil_XP_002070101.1
E,Dwil_XP_002070102.1
E,Dwil_XP_002070103.2
E,Dwil_XP_002070105.2
E,Dwil_XP_002070106.1
E,Dwil_XP_023034680.1
E,Dwil_XP_002070428.2
E,Dwil_XP_002070429.1
E,Dwil_XP_002070430.1
E,Dwil_XP_023034377.1
E,Dwil_XP_023034042.1
E,Dwil_XP_002070433.1
E,Dwil_XP_002070434.1
E,Dwil_XP_015032799.1
E,Dwil_XP_002070790.1
E,Dwil_XP_023034430.1
E,Dwil_XP_002070793.2
E,Dwil_XP_002070794.1
E,Dwil_XP_023034493.1
E,Dwil_XP_002070796.1
E,Dwil_XP_002070797.1
E,Dwil_XP_002070798.1
E,Dwil_XP_002070287.2
E,Dwil_XP_002070288.2
E,Dwil_XP_002070289.1
E,Dwil_XP_002070290.1
E,Dwil_XP_002070292.2
E,Dwil_XP_002070092.1
E,Dwil_XP_002070093.1
E,Dwil_XP_002070094.1
E,Dwil_XP_002070095.1
E,Dwil_XP_002070096.2
E,Dwil_XP_002070097.1
E,Dwil_XP_002070098.2
E,Dwil_XP_002069724.1
E,Dwil_XP_002069725.2
E,Dwil_XP_002069726.1
E,Dwil_XP_002069727.1
E,Dwil_XP_002069728.1
E,Dwil_XP_002069729.1
E,Dwil_XP_023034483.1
E,Dwil_XP_002069731.1
E,Dwil_XP_002069732.1
E,Dwil_XP_002069896.3
E,Dwil_XP_002069897.2
E,Dwil_XP_002069898.1
E,Dwil_XP_002069899.1
E,Dwil_XP_023034110.1
E,Dwil_XP_002069901.1
E,Dwil_XP_002069902.1
E,Dwil_XP_002069903.1
E,Dwil_XP_002069485.1
E,Dwil_XP_002070596.1
E,Dwil_XP_002070597.1
E,Dwil_XP_023034588.1
E,Dwil_XP_002070599.2
E,Dwil_XP_015032908.1
E,Dwil_XP_002070299.3
E,Dwil_XP_023034161.1
E,Dwil_XP_002070301.2
E,Dwil_XP_023034139.1
E,Dwil_XP_002070293.1
E,Dwil_XP_002070294.1
E,Dwil_XP_023034309.1
E,Dwil_XP_023034317.1
E,Dwil_XP_023034316.1
E,Dwil_XP_015032810.1
E,Dwil_XP_002070273.2
E,Dwil_XP_002070274.1
E,Dwil_XP_002070275.1
E,Dwil_XP_002070276.2
E,Dwil_XP_002070277.1
E,Dwil_XP_002070278.1
E,Dwil_XP_023034056.1
E,Dwil_XP_023034471.1
E,Dwil_XP_002069877.1
E,Dwil_XP_002069878.1
E,Dwil_XP_002069879.1
E,Dwil_XP_002069880.1
E,Dwil_XP_002069881.1
E,Dwil_XP_002069882.1
E,Dwil_XP_023034230.1
E,Dwil_XP_023034353.1
E,Dwil_XP_002070440.1
E,Dwil_XP_002070064.1
E,Dwil_XP_002070065.2
E,Dwil_XP_002070066.1
E,Dwil_XP_002070067.1
E,Dwil_XP_002070068.1
E,Dwil_XP_002070069.1
E,Dwil_XP_002070070.2
E,Dwil_XP_002069669.2
E,Dwil_XP_002069670.1
E,Dwil_XP_023034342.1
E,Dwil_XP_002069673.2
E,Dwil_XP_002069674.1
E,Dwil_XP_002069675.1
E,Dwil_XP_023034507.1
E,Dwil_XP_002070476.1
E,Dwil_XP_002070477.2
E,Dwil_XP_002070479.1
E,Dwil_XP_002070480.1
E,Dwil_XP_002070078.1
E,Dwil_XP_023034266.1
E,Dwil_XP_023034253.1
E,Dwil_XP_002070081.1
E,Dwil_XP_002070082.1
E,Dwil_XP_002070084.1
E,Dwil_XP_002070085.1
E,Dwil_XP_002070470.2
E,Dwil_XP_002070471.2
E,Dwil_XP_002070472.1
E,Dwil_XP_002070473.2
E,Dwil_XP_002070474.1
E,Dwil_XP_002070475.1
E,Dwil_XP_002070108.2
E,Dwil_XP_002070110.2
E,Dwil_XP_002070112.1
E,Dwil_XP_002070113.1
E,Dwil_XP_002070114.1
E,Dwil_XP_002070115.1
E,Dwil_XP_002070116.1
E,Dwil_XP_002070118.1
E,Dwil_XP_023034530.1
E,Dwil_XP_002070319.1
E,Dwil_XP_002070321.2
E,Dwil_XP_002070322.1
E,Dwil_XP_002070323.1
E,Dwil_XP_002070324.1
E,Dwil_XP_002070325.2
E,Dwil_XP_023034130.1
E,Dwil_XP_002070635.1
E,Dwil_XP_023034129.1
E,Dwil_XP_023034128.1
E,Dwil_XP_002070638.1
E,Dwil_XP_023034463.1
E,Dwil_XP_002070142.2
E,Dwil_XP_002070143.1
E,Dwil_XP_002070144.1
E,Dwil_XP_002070145.1
E,Dwil_XP_002070146.1
E,Dwil_XP_002070147.1
E,Dwil_XP_023034629.1
E,Dwil_XP_002070149.1
E,Dwil_XP_002070458.1
E,Dwil_XP_023034608.1
E,Dwil_XP_002070460.1
E,Dwil_XP_002070461.1
E,Dwil_XP_023034609.1
E,Dwil_XP_002070463.1
E,Dwil_XP_023033991.1
E,Dwil_XP_002069891.1
E,Dwil_XP_002069892.1
E,Dwil_XP_002069894.1
E,Dwil_XP_002069895.1
E,Dwil_XP_002069678.2
E,Dwil_XP_023034302.1
E,Dwil_XP_023034301.1
E,Dwil_XP_002069681.1
E,Dwil_XP_015032876.2
E,Dwil_XP_002070128.1
E,Dwil_XP_002070129.1
E,Dwil_XP_002070130.1
E,Dwil_XP_002070131.1
E,Dwil_XP_002070132.2
E,Dwil_XP_002070156.2
E,Dwil_XP_002070157.3
E,Dwil_XP_023034684.1
E,Dwil_XP_002070160.1
E,Dwil_XP_023034373.1
E,Dwil_XP_023034685.1
E,Dwil_XP_002070163.1
E,Dwil_XP_002070071.1
E,Dwil_XP_023034076.1
E,Dwil_XP_002070073.1
E,Dwil_XP_002070074.1
E,Dwil_XP_002070075.3
E,Dwil_XP_023034163.1
E,Dwil_XP_002070077.1
E,Dwil_XP_023034473.1
E,Dwil_XP_002070498.1
E,Dwil_XP_002070499.3
E,Dwil_XP_002070500.1
E,Dwil_XP_002070613.1
E,Dwil_XP_002070614.2
E,Dwil_XP_002070615.1
E,Dwil_XP_002070616.1
E,Dwil_XP_002070617.1
E,Dwil_XP_015032909.1
E,Dwil_XP_023034631.1
E,Dwil_XP_002069883.3
E,Dwil_XP_002069884.2
E,Dwil_XP_023034581.1
E,Dwil_XP_002069886.1
E,Dwil_XP_002069887.1
E,Dwil_XP_023034671.1
E,Dwil_XP_002069889.1
E,Dwil_XP_002069630.1
E,Dwil_XP_002069631.1
E,Dwil_XP_002069632.1
E,Dwil_XP_023034605.1
E,Dwil_XP_002069634.2
E,Dwil_XP_002069635.1
E,Dwil_XP_023034554.1
E,Dwil_XP_015032838.2
E,Dwil_XP_015032859.1
E,Dwil_XP_002069759.1
E,Dwil_XP_002069760.1
E,Dwil_XP_023034120.1
E,Dwil_XP_023034659.1
E,Dwil_XP_002069763.1
E,Dwil_XP_002070810.1
E,Dwil_XP_023034437.1
E,Dwil_XP_023034228.1
E,Dwil_XP_002070813.1
E,Dwil_XP_002070814.1
E,Dwil_XP_002070815.2
E,Dwil_XP_002070816.1
E,Dwil_XP_002070817.1
E,Dwil_XP_002069518.1
E,Dwil_XP_002069519.2
E,Dwil_XP_023034185.1
E,Dwil_XP_023034186.1
E,Dwil_XP_002069522.1
E,Dwil_XP_002069523.1
E,Dwil_XP_002069524.2
E,Dwil_XP_002069525.2
E,Dwil_XP_002070086.1
E,Dwil_XP_002070087.1
E,Dwil_XP_002070088.1
E,Dwil_XP_002070089.1
E,Dwil_XP_002070090.3
E,Dwil_XP_002070091.1
E,Dwil_XP_023034448.1
E,Dwil_XP_002070444.1
E,Dwil_XP_002070445.1
E,Dwil_XP_002070446.1
E,Dwil_XP_002070447.2
E,Dwil_XP_023034300.1
E,Dwil_XP_002070449.1
E,Dwil_XP_023034439.1
E,Dwil_XP_002069751.1
E,Dwil_XP_023034657.1
E,Dwil_XP_023034658.1
E,Dwil_XP_002069754.1
E,Dwil_XP_002069755.1
E,Dwil_XP_002070581.1
E,Dwil_XP_002070582.1
E,Dwil_XP_002070583.3
E,Dwil_XP_002070584.1
E,Dwil_XP_002070585.1
E,Dwil_XP_002070586.2
E,Dwil_XP_002070587.2
E,Dwil_XP_002070588.1
E,Dwil_XP_002070818.1
E,Dwil_XP_002070819.1
E,Dwil_XP_002070820.3
E,Dwil_XP_002069484.2
E,Dwil_XP_023034051.1
E,Dwil_XP_002070801.2
E,Dwil_XP_002070802.1
E,Dwil_XP_002070803.1
E,Dwil_XP_023034384.1
E,Dwil_XP_002070805.1
E,Dwil_XP_002070806.1
E,Dwil_XP_023034267.1
E,Dwil_XP_002070649.1
E,Dwil_XP_023034038.1
E,Dwil_XP_002070651.1
E,Dwil_XP_002070652.1
E,Dwil_XP_002070653.1
E,Dwil_XP_002070628.2
E,Dwil_XP_002070629.2
E,Dwil_XP_002070630.1
E,Dwil_XP_015032912.1
E,Dwil_XP_002070633.2
E,Dwil_XP_023034622.1
E,Dwil_XP_002069527.1
E,Dwil_XP_023034179.1
E,Dwil_XP_023034552.1
E,Dwil_XP_002069530.3
E,Dwil_XP_002069531.2
E,Dwil_XP_002069532.1
E,Dwil_XP_023034456.1
E,Dwil_XP_023034203.1
E,Dwil_XP_023034440.1
E,Dwil_XP_002069857.1
E,Dwil_XP_002069858.1
E,Dwil_XP_002069859.1
E,Dwil_XP_002069860.3
E,Dwil_XP_002069861.1
E,Dwil_XP_002069862.1
E,Dwil_XP_002069863.1
E,Dwil_XP_002070150.1
E,Dwil_XP_002070151.1
E,Dwil_XP_002070152.1
E,Dwil_XP_002070153.1
E,Dwil_XP_015032882.1
E,Dwil_XP_002070155.1
E,Dwil_XP_023034114.1
E,Dwil_XP_002070482.1
E,Dwil_XP_002070483.2
E,Dwil_XP_023034352.1
E,Dwil_XP_002070486.1
E,Dwil_XP_023034288.1
E,Dwil_XP_002069489.1
E,Dwil_XP_002069490.2
E,Dwil_XP_023034154.1
E,Dwil_XP_023034158.1
E,Dwil_XP_002069493.1
E,Dwil_XP_002070488.1
E,Dwil_XP_023034234.1
E,Dwil_XP_002070490.2
E,Dwil_XP_023034338.1
E,Dwil_XP_002070492.2
E,Dwil_XP_002070493.1
E,Dwil_XP_002070496.1
E,Dwil_XP_002069864.1
E,Dwil_XP_002069865.2
E,Dwil_XP_002069867.2
E,Dwil_XP_002069773.1
E,Dwil_XP_002069774.1
E,Dwil_XP_015032863.1
E,Dwil_XP_002069776.1
E,Dwil_XP_002069777.2
E,Dwil_XP_002069778.1
E,Dwil_XP_002069779.1
E,Dwil_XP_002069780.1
E,Dwil_XP_002069929.2
E,Dwil_XP_002069930.1
E,Dwil_XP_002069931.1
E,Dwil_XP_002069932.2
E,Dwil_XP_002069933.1
E,Dwil_XP_002069934.1
E,Dwil_XP_023034672.1
E,Dwil_XP_002069742.3
E,Dwil_XP_002069743.1
E,Dwil_XP_002069744.1
E,Dwil_XP_023034494.1
E,Dwil_XP_002069746.2
E,Dwil_XP_002069747.1
E,Dwil_XP_002069748.1
E,Dwil_XP_002069749.1
E,Dwil_XP_002070119.2
E,Dwil_XP_002070120.2
E,Dwil_XP_002070121.1
E,Dwil_XP_002070123.2
E,Dwil_XP_002070124.2
E,Dwil_XP_002070125.1
E,Dwil_XP_002070126.2
E,Dwil_XP_023034356.1
E,Dwil_XP_002070678.3
E,Dwil_XP_023034349.1
E,Dwil_XP_023034031.1
E,Dwil_XP_023034428.1
E,Dwil_XP_023034263.1
E,Dwil_XP_002070683.1
E,Dwil_XP_023034028.1
E,Dwil_XP_002069841.3
E,Dwil_XP_002069842.1
E,Dwil_XP_002069844.3
E,Dwil_XP_002069845.2
E,Dwil_XP_002070265.1
E,Dwil_XP_002070266.2
E,Dwil_XP_002070267.1
E,Dwil_XP_002070268.1
E,Dwil_XP_002070269.1
E,Dwil_XP_002070270.1
E,Dwil_XP_002070271.1
E,Dwil_XP_002070272.2
E,Dwil_XP_002070308.1
E,Dwil_XP_002070310.1
E,Dwil_XP_002070311.1
E,Dwil_XP_002070313.2
E,Dwil_XP_002070314.2
E,Dwil_XP_002070315.2
E,Dwil_XP_002070693.1
E,Dwil_XP_002070694.1
E,Dwil_XP_023034191.1
E,Dwil_XP_002070698.1
E,Dwil_XP_002069486.1
E,Dwil_XP_002070281.2
E,Dwil_XP_023034003.1
E,Dwil_XP_002070283.1
E,Dwil_XP_002070284.1
E,Dwil_XP_002070285.2
E,Dwil_XP_002070286.2
E,Dwil_XP_002069660.2
E,Dwil_XP_002069661.1
E,Dwil_XP_023034291.1
E,Dwil_XP_023034034.1
E,Dwil_XP_023034643.1
E,Dwil_XP_002069665.1
E,Dwil_XP_002069666.1
E,Dwil_XP_023034644.1
E,Dwil_XP_002069668.2
E,Dwil_XP_002070807.2
E,Dwil_XP_002070808.1
E,Dwil_XP_023034386.1
E,Dwil_XP_023034567.1
E,Dwil_XP_002070657.1
E,Dwil_XP_002070658.1
E,Dwil_XP_002070659.1
E,Dwil_XP_002070660.1
E,Dwil_XP_002070661.1
E,Dwil_XP_002070669.1
E,Dwil_XP_023034052.1
E,Dwil_XP_002070671.1
E,Dwil_XP_002070672.1
E,Dwil_XP_002070673.1
E,Dwil_XP_023034511.1
E,Dwil_XP_023034540.1
E,Dwil_XP_002070676.2
E,Dwil_XP_002070212.2
E,Dwil_XP_002070213.1
E,Dwil_XP_023033986.1
E,Dwil_XP_002070215.1
E,Dwil_XP_002070216.1
E,Dwil_XP_002070217.1
E,Dwil_XP_002070218.1
E,Dwil_XP_002070219.1
E,Dwil_XP_002070249.1
E,Dwil_XP_002070250.1
E,Dwil_XP_002070251.1
E,Dwil_XP_002070252.1
E,Dwil_XP_023034513.1
E,Dwil_XP_002070255.1
