muller,gene_id
A,Dvir_XP_002054083.1
A,Dvir_XP_002054023.1
A,Dvir_XP_002054024.1
A,Dvir_XP_002054025.1
A,Dvir_XP_002054026.1
A,Dvir_XP_032295457.1
A,Dvir_XP_002054028.3
A,Dvir_XP_002054094.1
A,Dvir_XP_032296223.1
A,Dvir_XP_002054096.2
A,Dvir_XP_032296221.1
A,Dvir_XP_032296222.1
A,Dvir_XP_002054102.2
A,Dvir_XP_032295458.1
A,Dvir_XP_032295456.1
A,Dvir_XP_002054036.1
A,Dvir_XP_002054037.1
A,Dvir_XP_002054038.1
A,Dvir_XP_002054040.1
A,Dvir_XP_032295643.1
A,Dvir_XP_002054008.1
A,Dvir_XP_002054009.1
A,Dvir_XP_002054010.3
A,Dvir_XP_015027037.2
A,Dvir_XP_002054002.2
A,Dvir_XP_002054003.1
A,Dvir_XP_002054004.1
A,Dvir_XP_002054103.1
A,Dvir_XP_002054104.2
A,Dvir_XP_002054105.1
A,Dvir_XP_015027016.1
A,Dvir_XP_002054107.1
A,Dvir_XP_002054108.2
A,Dvir_XP_002054110.1
A,Dvir_XP_002054111.1
A,Dvir_XP_002054013.1
A,Dvir_XP_002054015.1
A,Dvir_XP_002054016.3
A,Dvir_XP_002054017.1
A,Dvir_XP_002054018.1
A,Dvir_XP_002054019.1
A,Dvir_XP_002054020.1
A,Dvir_XP_002054021.1
A,Dvir_XP_015027033.1
A,Dvir_XP_002054112.1
A,Dvir_XP_032296148.1
A,Dvir_XP_002054041.3
A,Dvir_XP_032295844.1
A,Dvir_XP_032296187.1
A,Dvir_XP_002054044.2
A,Dvir_XP_032296190.1
A,Dvir_XP_002054046.1
A,Dvir_XP_002054047.1
A,Dvir_XP_002054048.1
A,Dvir_XP_002054049.1
A,Dvir_XP_002054050.1
A,Dvir_XP_032295419.1
A,Dvir_XP_002054052.1
A,Dvir_XP_002054053.1
A,Dvir_XP_002054054.1
A,Dvir_XP_032295412.1
A,Dvir_XP_002054056.1
A,Dvir_XP_002054057.1
A,Dvir_XP_002054058.3
A,Dvir_XP_032295416.1
A,Dvir_XP_032295423.1
A,Dvir_XP_002054061.3
A,Dvir_XP_002054062.1
A,Dvir_XP_032295420.1
A,Dvir_XP_002054064.1
A,Dvir_XP_002054938.1
A,Dvir_XP_002055024.1
A,Dvir_XP_002055047.2
A,Dvir_XP_002055048.1
A,Dvir_XP_002055049.1
A,Dvir_XP_002055050.2
A,Dvir_XP_002055052.3
A,Dvir_XP_002055053.1
A,Dvir_XP_002055054.1
A,Dvir_XP_002055055.1
A,Dvir_XP_002055056.1
A,Dvir_XP_002055282.2
A,Dvir_XP_015026458.1
A,Dvir_XP_002055286.1
A,Dvir_XP_002055287.1
A,Dvir_XP_015026456.1
A,Dvir_XP_002055289.1
A,Dvir_XP_002055290.1
A,Dvir_XP_032295977.1
A,Dvir_XP_002055783.1
A,Dvir_XP_002055784.1
A,Dvir_XP_032295927.1
A,Dvir_XP_032294809.1
A,Dvir_XP_032294824.1
A,Dvir_XP_002055773.1
A,Dvir_XP_015026748.1
A,Dvir_XP_002055776.1
A,Dvir_XP_002055777.1
A,Dvir_XP_032295602.1
A,Dvir_XP_002055780.1
A,Dvir_XP_002055781.1
A,Dvir_XP_002055042.2
A,Dvir_XP_002054991.1
A,Dvir_XP_002054992.2
A,Dvir_XP_002055657.1
A,Dvir_XP_032295995.1
A,Dvir_XP_002055662.1
A,Dvir_XP_002055663.1
A,Dvir_XP_002055664.1
A,Dvir_XP_032296000.1
A,Dvir_XP_032296002.1
A,Dvir_XP_002055291.2
A,Dvir_XP_032296113.1
A,Dvir_XP_002055293.2
A,Dvir_XP_002055294.2
A,Dvir_XP_002055297.2
A,Dvir_XP_002055648.1
A,Dvir_XP_032295933.1
A,Dvir_XP_002055651.1
A,Dvir_XP_002055652.2
A,Dvir_XP_002055653.2
A,Dvir_XP_002055654.1
A,Dvir_XP_002055655.2
A,Dvir_XP_002055656.1
A,Dvir_XP_002054987.1
A,Dvir_XP_015026605.1
A,Dvir_XP_032295916.1
A,Dvir_XP_015026402.1
A,Dvir_XP_002055530.1
A,Dvir_XP_002055531.1
A,Dvir_XP_015026374.1
A,Dvir_XP_032295997.1
A,Dvir_XP_015026714.1
A,Dvir_XP_032296219.1
A,Dvir_XP_002055670.2
A,Dvir_XP_015026340.1
A,Dvir_XP_002055672.1
A,Dvir_XP_002055673.1
A,Dvir_XP_002055674.1
A,Dvir_XP_002055003.1
A,Dvir_XP_002055004.1
A,Dvir_XP_002055416.1
A,Dvir_XP_002055417.1
A,Dvir_XP_002055418.1
A,Dvir_XP_002055419.3
A,Dvir_XP_002055420.1
A,Dvir_XP_002055421.1
A,Dvir_XP_002055422.1
A,Dvir_XP_002055423.2
A,Dvir_XP_002055424.1
A,Dvir_XP_032295640.1
A,Dvir_XP_002055302.2
A,Dvir_XP_015026453.2
A,Dvir_XP_002055306.1
A,Dvir_XP_002055307.2
A,Dvir_XP_002054939.1
A,Dvir_XP_002055534.1
A,Dvir_XP_015026366.1
A,Dvir_XP_002055536.1
A,Dvir_XP_002055537.2
A,Dvir_XP_015026689.1
A,Dvir_XP_002055539.2
A,Dvir_XP_002055540.2
A,Dvir_XP_002055541.1
A,Dvir_XP_002054957.2
A,Dvir_XP_002054960.2
A,Dvir_XP_002055675.1
A,Dvir_XP_002055676.1
A,Dvir_XP_002055677.1
A,Dvir_XP_002055678.1
A,Dvir_XP_002055679.1
A,Dvir_XP_002055680.1
A,Dvir_XP_002055681.2
A,Dvir_XP_015026715.1
A,Dvir_XP_032296252.1
A,Dvir_XP_002055684.1
A,Dvir_XP_002054958.3
A,Dvir_XP_002054959.1
A,Dvir_XP_002055025.3
A,Dvir_XP_002054996.2
A,Dvir_XP_002055543.1
A,Dvir_XP_002055544.2
A,Dvir_XP_002055545.1
A,Dvir_XP_002055546.3
A,Dvir_XP_032295580.1
A,Dvir_XP_002055549.2
A,Dvir_XP_002055550.2
A,Dvir_XP_002054927.2
A,Dvir_XP_002055005.1
A,Dvir_XP_002055006.2
A,Dvir_XP_002055026.1
A,Dvir_XP_002055027.2
A,Dvir_XP_002055115.1
A,Dvir_XP_002055117.2
A,Dvir_XP_002055119.3
A,Dvir_XP_002055120.1
A,Dvir_XP_032295896.1
A,Dvir_XP_032295689.1
A,Dvir_XP_002055425.1
A,Dvir_XP_002055426.1
A,Dvir_XP_002055427.1
A,Dvir_XP_015026679.1
A,Dvir_XP_032296108.1
A,Dvir_XP_002055430.1
A,Dvir_XP_002055431.2
A,Dvir_XP_002055432.2
A,Dvir_XP_015026596.1
A,Dvir_XP_002054926.1
A,Dvir_XP_002055126.3
A,Dvir_XP_032295754.1
A,Dvir_XP_002055129.1
A,Dvir_XP_002055130.1
A,Dvir_XP_002055131.1
A,Dvir_XP_002055132.2
A,Dvir_XP_002054965.1
A,Dvir_XP_002055007.1
A,Dvir_XP_032295964.1
A,Dvir_XP_002055322.1
A,Dvir_XP_002055323.2
A,Dvir_XP_002055324.3
A,Dvir_XP_002055325.3
A,Dvir_XP_015026449.1
A,Dvir_XP_032295605.1
A,Dvir_XP_002055329.1
A,Dvir_XP_015026573.1
A,Dvir_XP_032295874.1
A,Dvir_XP_002055310.1
A,Dvir_XP_032295951.1
A,Dvir_XP_002055313.3
A,Dvir_XP_002055314.1
A,Dvir_XP_002055315.2
A,Dvir_XP_002055316.1
A,Dvir_XP_002055317.2
A,Dvir_XP_002055318.2
A,Dvir_XP_002055330.3
A,Dvir_XP_002055331.2
A,Dvir_XP_002055332.1
A,Dvir_XP_002055333.3
A,Dvir_XP_002055334.1
A,Dvir_XP_032295548.1
A,Dvir_XP_002055336.1
A,Dvir_XP_002055337.1
A,Dvir_XP_002055338.1
A,Dvir_XP_002055339.1
A,Dvir_XP_032294920.1
A,Dvir_XP_002055058.1
A,Dvir_XP_015026620.1
A,Dvir_XP_002055060.1
A,Dvir_XP_032294990.1
A,Dvir_XP_002055062.1
A,Dvir_XP_002055063.1
A,Dvir_XP_002055064.1
A,Dvir_XP_002055065.2
A,Dvir_XP_002054963.3
A,Dvir_XP_032295830.1
A,Dvir_XP_015026610.1
A,Dvir_XP_002055697.1
A,Dvir_XP_015026718.1
A,Dvir_XP_032295861.1
A,Dvir_XP_032295717.1
A,Dvir_XP_002055704.2
A,Dvir_XP_032295662.1
A,Dvir_XP_002055008.1
A,Dvir_XP_032295851.1
A,Dvir_XP_002055433.1
A,Dvir_XP_002055434.2
A,Dvir_XP_002055435.1
A,Dvir_XP_002055436.2
A,Dvir_XP_002055437.1
A,Dvir_XP_002055438.2
A,Dvir_XP_002055439.1
A,Dvir_XP_015026360.1
A,Dvir_XP_002055553.2
A,Dvir_XP_002055554.1
A,Dvir_XP_002055556.1
A,Dvir_XP_002055557.1
A,Dvir_XP_002055558.2
A,Dvir_XP_032296112.1
A,Dvir_XP_032295286.1
A,Dvir_XP_002055039.2
A,Dvir_XP_002055687.1
A,Dvir_XP_002055688.1
A,Dvir_XP_002055689.1
A,Dvir_XP_015026335.1
A,Dvir_XP_002055692.1
A,Dvir_XP_002055695.1
A,Dvir_XP_002055696.1
A,Dvir_XP_015026682.1
A,Dvir_XP_002055441.1
A,Dvir_XP_032295994.1
A,Dvir_XP_002055444.1
A,Dvir_XP_002055445.1
A,Dvir_XP_002055446.3
A,Dvir_XP_002055717.2
A,Dvir_XP_002055719.3
A,Dvir_XP_002055720.1
A,Dvir_XP_002055721.2
A,Dvir_XP_002055722.1
A,Dvir_XP_002055723.1
A,Dvir_XP_002055724.1
A,Dvir_XP_002055066.1
A,Dvir_XP_002055067.1
A,Dvir_XP_002055068.1
A,Dvir_XP_015026621.1
A,Dvir_XP_002055071.2
A,Dvir_XP_015026502.1
A,Dvir_XP_002055075.1
A,Dvir_XP_032295954.1
A,Dvir_XP_002055561.1
A,Dvir_XP_002055562.1
A,Dvir_XP_002055563.1
A,Dvir_XP_002055564.3
A,Dvir_XP_002055565.1
A,Dvir_XP_002055566.2
A,Dvir_XP_015026695.1
A,Dvir_XP_002055569.1
A,Dvir_XP_002055570.1
A,Dvir_XP_002055010.2
A,Dvir_XP_002055134.2
A,Dvir_XP_002055135.2
A,Dvir_XP_002055136.1
A,Dvir_XP_002055137.2
A,Dvir_XP_002055138.1
A,Dvir_XP_002055139.1
A,Dvir_XP_002055141.1
A,Dvir_XP_002055142.1
A,Dvir_XP_002055143.1
A,Dvir_XP_002055360.1
A,Dvir_XP_002055361.2
A,Dvir_XP_002055362.1
A,Dvir_XP_002055363.2
A,Dvir_XP_032296171.1
A,Dvir_XP_002055365.2
A,Dvir_XP_002055367.3
A,Dvir_XP_002055368.2
A,Dvir_XP_002055340.1
A,Dvir_XP_032295803.1
A,Dvir_XP_032295636.1
A,Dvir_XP_002055343.1
A,Dvir_XP_015026447.1
A,Dvir_XP_032295641.1
A,Dvir_XP_002055346.1
A,Dvir_XP_032295463.1
A,Dvir_XP_002055348.2
A,Dvir_XP_015026666.1
A,Dvir_XP_002055011.2
A,Dvir_XP_015026580.1
A,Dvir_XP_002054941.1
A,Dvir_XP_032295642.1
A,Dvir_XP_002055410.1
A,Dvir_XP_002055411.1
A,Dvir_XP_002055412.1
A,Dvir_XP_002055413.1
A,Dvir_XP_002055414.1
A,Dvir_XP_002055415.2
A,Dvir_XP_002055000.2
A,Dvir_XP_002055001.1
A,Dvir_XP_002055449.1
A,Dvir_XP_032295450.1
A,Dvir_XP_002055455.3
A,Dvir_XP_032295536.1
A,Dvir_XP_002055457.1
A,Dvir_XP_002055144.2
A,Dvir_XP_032295886.1
A,Dvir_XP_002055147.2
A,Dvir_XP_002055148.1
A,Dvir_XP_002055149.1
A,Dvir_XP_032295638.1
A,Dvir_XP_002055151.1
A,Dvir_XP_002054968.1
A,Dvir_XP_002054970.1
A,Dvir_XP_002054971.2
A,Dvir_XP_015026444.2
A,Dvir_XP_002055351.1
A,Dvir_XP_002055352.1
A,Dvir_XP_002055353.1
A,Dvir_XP_015026443.1
A,Dvir_XP_032295889.1
A,Dvir_XP_002055356.2
A,Dvir_XP_032295871.1
A,Dvir_XP_032295616.1
A,Dvir_XP_032295618.1
A,Dvir_XP_002055159.1
A,Dvir_XP_032295992.1
A,Dvir_XP_015026487.1
A,Dvir_XP_002055163.1
A,Dvir_XP_002055164.1
A,Dvir_XP_015026482.2
A,Dvir_XP_002055571.1
A,Dvir_XP_015026356.1
A,Dvir_XP_002055573.1
A,Dvir_XP_002055574.1
A,Dvir_XP_002055575.2
A,Dvir_XP_002055576.1
A,Dvir_XP_002055577.1
A,Dvir_XP_002055578.1
A,Dvir_XP_032295715.1
A,Dvir_XP_032295875.1
A,Dvir_XP_002054966.1
A,Dvir_XP_002055458.1
A,Dvir_XP_002055459.1
A,Dvir_XP_032295653.1
A,Dvir_XP_002055461.1
A,Dvir_XP_032296090.1
A,Dvir_XP_002055463.1
A,Dvir_XP_032296092.1
A,Dvir_XP_002055465.1
A,Dvir_XP_002055466.1
A,Dvir_XP_002055467.1
A,Dvir_XP_002055040.2
A,Dvir_XP_002055029.2
A,Dvir_XP_002055030.1
A,Dvir_XP_002055002.1
A,Dvir_XP_002054922.1
A,Dvir_XP_002054923.1
A,Dvir_XP_002054953.1
A,Dvir_XP_002054954.1
A,Dvir_XP_032295601.1
A,Dvir_XP_032295761.1
A,Dvir_XP_002055170.1
A,Dvir_XP_002055171.1
A,Dvir_XP_002055172.1
A,Dvir_XP_002055173.1
A,Dvir_XP_002055174.1
A,Dvir_XP_002055176.1
A,Dvir_XP_015026634.1
A,Dvir_XP_002055178.1
A,Dvir_XP_002055179.1
A,Dvir_XP_032296014.1
A,Dvir_XP_002055181.1
A,Dvir_XP_002055182.1
A,Dvir_XP_032296015.1
A,Dvir_XP_002055184.1
A,Dvir_XP_002055185.1
A,Dvir_XP_002055186.1
A,Dvir_XP_002055707.2
A,Dvir_XP_002055708.1
A,Dvir_XP_002055709.1
A,Dvir_XP_032295560.1
A,Dvir_XP_032295726.1
A,Dvir_XP_015026724.1
A,Dvir_XP_002055713.2
A,Dvir_XP_032295461.1
A,Dvir_XP_002054917.2
A,Dvir_XP_002055369.2
A,Dvir_XP_032296086.1
A,Dvir_XP_032295442.1
A,Dvir_XP_002055375.1
A,Dvir_XP_002055376.1
A,Dvir_XP_002055377.2
A,Dvir_XP_032295060.1
A,Dvir_XP_015026515.2
A,Dvir_XP_015026728.1
A,Dvir_XP_032295610.1
A,Dvir_XP_002055737.1
A,Dvir_XP_032295746.1
A,Dvir_XP_002055740.1
A,Dvir_XP_032295745.1
A,Dvir_XP_002055743.1
A,Dvir_XP_002055744.1
A,Dvir_XP_002054916.3
A,Dvir_XP_002055188.1
A,Dvir_XP_002055189.2
A,Dvir_XP_032295639.1
A,Dvir_XP_002055193.1
A,Dvir_XP_002055194.3
A,Dvir_XP_002055195.1
A,Dvir_XP_032296103.1
A,Dvir_XP_015026479.1
A,Dvir_XP_032295850.1
A,Dvir_XP_002055469.1
A,Dvir_XP_002055470.1
A,Dvir_XP_002055471.1
A,Dvir_XP_002055472.1
A,Dvir_XP_002055473.1
A,Dvir_XP_002055474.1
A,Dvir_XP_002055475.3
A,Dvir_XP_032295924.1
A,Dvir_XP_032295914.1
A,Dvir_XP_002055078.1
A,Dvir_XP_002055079.1
A,Dvir_XP_032295449.1
A,Dvir_XP_015026499.1
A,Dvir_XP_002055083.2
A,Dvir_XP_002055581.1
A,Dvir_XP_002055582.1
A,Dvir_XP_032295713.1
A,Dvir_XP_002055584.2
A,Dvir_XP_032296029.1
A,Dvir_XP_002055586.3
A,Dvir_XP_002055587.1
A,Dvir_XP_002055588.2
A,Dvir_XP_002055028.1
A,Dvir_XP_002055198.1
A,Dvir_XP_002055199.2
A,Dvir_XP_002055200.1
A,Dvir_XP_002055201.1
A,Dvir_XP_032295558.1
A,Dvir_XP_002055203.1
A,Dvir_XP_032295869.1
A,Dvir_XP_015026323.1
A,Dvir_XP_032295980.1
A,Dvir_XP_002055728.2
A,Dvir_XP_002055729.1
A,Dvir_XP_002055730.1
A,Dvir_XP_032295481.1
A,Dvir_XP_002055732.2
A,Dvir_XP_002055733.1
A,Dvir_XP_002055734.1
A,Dvir_XP_002055031.1
A,Dvir_XP_002054950.3
A,Dvir_XP_002054951.1
A,Dvir_XP_002054972.1
A,Dvir_XP_032295371.1
A,Dvir_XP_032295435.1
A,Dvir_XP_032295859.1
A,Dvir_XP_015026419.1
A,Dvir_XP_032295654.1
A,Dvir_XP_032295406.1
A,Dvir_XP_002055489.3
A,Dvir_XP_015026414.2
A,Dvir_XP_002055492.1
A,Dvir_XP_002055493.2
A,Dvir_XP_002055494.1
A,Dvir_XP_002055034.2
A,Dvir_XP_032295271.1
A,Dvir_XP_015026641.1
A,Dvir_XP_002055210.1
A,Dvir_XP_032295929.1
A,Dvir_XP_002055214.3
A,Dvir_XP_002055216.1
A,Dvir_XP_002054952.1
A,Dvir_XP_002055589.2
A,Dvir_XP_002055590.1
A,Dvir_XP_002055591.1
A,Dvir_XP_002055592.1
A,Dvir_XP_032296272.1
A,Dvir_XP_002055594.1
A,Dvir_XP_002055595.1
A,Dvir_XP_032296271.1
A,Dvir_XP_002055597.1
A,Dvir_XP_002055598.1
A,Dvir_XP_015026731.1
A,Dvir_XP_002055746.1
A,Dvir_XP_002055747.1
A,Dvir_XP_002055748.1
A,Dvir_XP_002055749.1
A,Dvir_XP_002055750.1
A,Dvir_XP_002055751.1
A,Dvir_XP_002055752.1
A,Dvir_XP_032295581.1
A,Dvir_XP_015026734.1
A,Dvir_XP_002055476.1
A,Dvir_XP_002055477.1
A,Dvir_XP_002055478.1
A,Dvir_XP_032295961.1
A,Dvir_XP_002055482.2
A,Dvir_XP_002055483.2
A,Dvir_XP_002055484.1
A,Dvir_XP_032295862.1
A,Dvir_XP_002055032.1
A,Dvir_XP_002055033.1
A,Dvir_XP_002055044.2
A,Dvir_XP_002055045.1
A,Dvir_XP_002055046.1
A,Dvir_XP_015026431.2
A,Dvir_XP_032295426.1
A,Dvir_XP_002055399.1
A,Dvir_XP_002055400.1
A,Dvir_XP_002055401.3
A,Dvir_XP_032295430.1
A,Dvir_XP_002055404.1
A,Dvir_XP_002054948.1
A,Dvir_XP_032295211.1
A,Dvir_XP_015026655.1
A,Dvir_XP_002055220.1
A,Dvir_XP_002055222.1
A,Dvir_XP_015026472.1
A,Dvir_XP_002055225.1
A,Dvir_XP_002055227.1
A,Dvir_XP_002055228.2
A,Dvir_XP_002055229.1
A,Dvir_XP_002055014.1
A,Dvir_XP_002055015.2
A,Dvir_XP_002055016.1
A,Dvir_XP_002054974.1
A,Dvir_XP_002055599.3
A,Dvir_XP_032295606.1
A,Dvir_XP_002055601.1
A,Dvir_XP_002055602.1
A,Dvir_XP_002055603.1
A,Dvir_XP_002055604.1
A,Dvir_XP_002055605.2
A,Dvir_XP_002055606.1
A,Dvir_XP_002055607.1
A,Dvir_XP_002055608.1
A,Dvir_XP_002055609.1
A,Dvir_XP_002055610.1
A,Dvir_XP_002055611.1
A,Dvir_XP_015026703.1
A,Dvir_XP_002055613.1
A,Dvir_XP_002055614.1
A,Dvir_XP_002055615.1
A,Dvir_XP_032296168.1
A,Dvir_XP_015026582.1
A,Dvir_XP_015026584.1
A,Dvir_XP_002055086.2
A,Dvir_XP_032295949.1
A,Dvir_XP_002055093.2
A,Dvir_XP_002055094.2
A,Dvir_XP_002055095.2
A,Dvir_XP_032295440.1
A,Dvir_XP_002055379.1
A,Dvir_XP_015026437.1
A,Dvir_XP_002055381.1
A,Dvir_XP_032296004.1
A,Dvir_XP_002055383.1
A,Dvir_XP_002055384.1
A,Dvir_XP_002055385.1
A,Dvir_XP_002055386.1
A,Dvir_XP_002054947.1
A,Dvir_XP_002055230.1
A,Dvir_XP_002055232.3
A,Dvir_XP_002055235.1
A,Dvir_XP_002055236.2
A,Dvir_XP_002055237.1
A,Dvir_XP_002055238.1
A,Dvir_XP_002055239.1
A,Dvir_XP_015026470.1
A,Dvir_XP_002055017.1
A,Dvir_XP_002055018.1
A,Dvir_XP_002055495.2
A,Dvir_XP_015026411.2
A,Dvir_XP_002055497.2
A,Dvir_XP_002055498.1
A,Dvir_XP_002055499.1
A,Dvir_XP_002055500.1
A,Dvir_XP_032296260.1
A,Dvir_XP_002055502.1
A,Dvir_XP_002055503.1
A,Dvir_XP_002055504.1
A,Dvir_XP_032296259.1
A,Dvir_XP_002055506.2
A,Dvir_XP_002055507.1
A,Dvir_XP_002055019.1
A,Dvir_XP_002055241.1
A,Dvir_XP_002055242.1
A,Dvir_XP_002055243.1
A,Dvir_XP_002055244.1
A,Dvir_XP_002055245.1
A,Dvir_XP_002055246.1
A,Dvir_XP_002055247.1
A,Dvir_XP_032295759.1
A,Dvir_XP_002055249.1
A,Dvir_XP_002055250.1
A,Dvir_XP_002055107.2
A,Dvir_XP_002055108.1
A,Dvir_XP_002055109.1
A,Dvir_XP_002055110.1
A,Dvir_XP_002055111.2
A,Dvir_XP_002055112.1
A,Dvir_XP_002055113.1
A,Dvir_XP_002055114.1
A,Dvir_XP_002055617.1
A,Dvir_XP_032296162.1
A,Dvir_XP_002055619.3
A,Dvir_XP_032295399.1
A,Dvir_XP_002055624.2
A,Dvir_XP_002055037.2
A,Dvir_XP_002054975.1
A,Dvir_XP_002054976.1
A,Dvir_XP_002055634.1
A,Dvir_XP_002055635.1
A,Dvir_XP_002055636.1
A,Dvir_XP_032295384.1
A,Dvir_XP_002055508.2
A,Dvir_XP_032295529.1
A,Dvir_XP_032295465.1
A,Dvir_XP_002055513.2
A,Dvir_XP_002055514.1
A,Dvir_XP_002055515.2
A,Dvir_XP_032295402.1
A,Dvir_XP_002055627.2
A,Dvir_XP_002055628.2
A,Dvir_XP_015026705.1
