muller,gene_id
E,Dmir_LOC108155531
E,Dmir_LOC108155534
E,Dmir_LOC108155532
E,Dmir_LOC108155536
E,Dmir_LOC108155535
E,Dmir_LOC108155533
E,Dmir_LOC117193525
E,Dmir_LOC108156812
E,Dmir_LOC108156811
E,Dmir_LOC108157534
E,Dmir_LOC108157530
E,Dmir_LOC108157531
E,Dmir_LOC108157028
E,Dmir_LOC108157027
E,Dmir_LOC108157619
E,Dmir_LOC108157123
E,Dmir_LOC117187215
E,Dmir_LOC108157676
E,Dmir_LOC108157488
E,Dmir_LOC108157489
E,Dmir_LOC108155751
E,Dmir_LOC108154526
E,Dmir_LOC108157228
E,Dmir_LOC108157226
E,Dmir_LOC108157227
E,Dmir_LOC108155045
E,Dmir_LOC108155047
E,Dmir_LOC108155048
E,Dmir_LOC108155049
E,Dmir_LOC117187174
E,Dmir_Trnaw-cca
E,Dmir_LOC108155050
E,Dmir_LOC117187173
E,Dmir_LOC108156974
E,Dmir_LOC108156975
E,Dmir_LOC108154254
E,Dmir_LOC108157831
E,Dmir_LOC108155390
E,Dmir_LOC108155389
E,Dmir_LOC108157004
E,Dmir_LOC108156827
E,Dmir_LOC108156825
E,Dmir_LOC108156828
E,Dmir_LOC108155213
E,Dmir_LOC108155214
E,Dmir_LOC108155211
E,Dmir_LOC108155209
E,Dmir_LOC108155208
E,Dmir_LOC108155210
E,Dmir_LOC108155207
E,Dmir_LOC108156139
E,Dmir_LOC108155719
E,Dmir_LOC108155720
E,Dmir_LOC108155718
E,Dmir_LOC108155722
E,Dmir_LOC108156190
E,Dmir_LOC108156011
E,Dmir_LOC108156010
E,Dmir_LOC108156009
E,Dmir_LOC108156008
E,Dmir_LOC108155922
E,Dmir_LOC108155927
E,Dmir_LOC108155925
E,Dmir_LOC108155926
E,Dmir_LOC108157674
E,Dmir_LOC108157673
E,Dmir_LOC108156809
E,Dmir_LOC108156810
E,Dmir_LOC108155014
E,Dmir_LOC108155013
E,Dmir_LOC108155017
E,Dmir_LOC108155018
E,Dmir_LOC108155021
E,Dmir_LOC108155020
E,Dmir_LOC108155016
E,Dmir_LOC108155022
E,Dmir_LOC108155023
E,Dmir_LOC108155024
E,Dmir_LOC108155015
E,Dmir_LOC108156701
E,Dmir_LOC108154850
E,Dmir_LOC108154856
E,Dmir_LOC117187353
E,Dmir_LOC117187356
E,Dmir_LOC108154854
E,Dmir_LOC117187355
E,Dmir_LOC117187354
E,Dmir_LOC117187074
E,Dmir_LOC108154851
E,Dmir_LOC108154857
E,Dmir_LOC108154852
E,Dmir_LOC108154853
E,Dmir_LOC108154849
E,Dmir_LOC108155828
E,Dmir_LOC108155824
E,Dmir_LOC108155827
E,Dmir_LOC108155825
E,Dmir_LOC108157385
E,Dmir_LOC108157291
E,Dmir_LOC108157290
E,Dmir_LOC108156790
E,Dmir_LOC108157644
E,Dmir_LOC108157643
E,Dmir_LOC108157296
E,Dmir_LOC108157295
E,Dmir_LOC108157294
E,Dmir_LOC108154327
E,Dmir_LOC108157811
E,Dmir_LOC108157782
E,Dmir_LOC108157767
E,Dmir_LOC108154447
E,Dmir_LOC108157733
E,Dmir_LOC108154380
E,Dmir_LOC108154379
E,Dmir_LOC108154534
E,Dmir_LOC108154416
E,Dmir_LOC108154333
E,Dmir_LOC108157261
E,Dmir_LOC108153855
E,Dmir_LOC108157506
E,Dmir_LOC108153856
E,Dmir_LOC108155685
E,Dmir_LOC108155686
E,Dmir_LOC108155687
E,Dmir_LOC108153857
E,Dmir_LOC108155688
E,Dmir_LOC108157164
E,Dmir_LOC108157165
E,Dmir_LOC108156707
E,Dmir_LOC108156708
E,Dmir_LOC108156711
E,Dmir_LOC108156709
E,Dmir_Trnav-cac-2
E,Dmir_LOC108154450
E,Dmir_LOC108157815
E,Dmir_LOC108153858
E,Dmir_LOC117187394
E,Dmir_LOC108153859
E,Dmir_LOC108154471
E,Dmir_LOC108157805
E,Dmir_LOC108157722
E,Dmir_LOC108157721
E,Dmir_LOC108153860
E,Dmir_LOC108157855
E,Dmir_LOC117187397
E,Dmir_LOC108157018
E,Dmir_LOC108157022
E,Dmir_LOC117187073
E,Dmir_LOC108157021
E,Dmir_LOC108157020
E,Dmir_LOC108157019
E,Dmir_LOC108155759
E,Dmir_LOC108155765
E,Dmir_LOC108155764
E,Dmir_LOC108155762
E,Dmir_LOC108155763
E,Dmir_LOC108155757
E,Dmir_LOC108155760
E,Dmir_LOC108155756
E,Dmir_LOC108157715
E,Dmir_LOC108157769
E,Dmir_LOC108157765
E,Dmir_LOC108156541
E,Dmir_LOC108157081
E,Dmir_LOC108156006
E,Dmir_LOC108155743
E,Dmir_LOC108155741
E,Dmir_LOC108155742
E,Dmir_LOC108155740
E,Dmir_LOC108157601
E,Dmir_LOC108157230
E,Dmir_Trnag-ucc-3
E,Dmir_LOC108157229
E,Dmir_Trnag-ucc-2
E,Dmir_LOC108155082
E,Dmir_LOC108155081
E,Dmir_LOC108155079
E,Dmir_LOC108155084
E,Dmir_LOC108155080
E,Dmir_LOC117186939
E,Dmir_LOC108155083
E,Dmir_LOC108155180
E,Dmir_LOC108155184
E,Dmir_LOC108155179
E,Dmir_LOC108155185
E,Dmir_LOC117186940
E,Dmir_LOC108155178
E,Dmir_LOC108155182
E,Dmir_LOC108155181
E,Dmir_LOC108155183
E,Dmir_LOC108155889
E,Dmir_LOC108155892
E,Dmir_LOC108155891
E,Dmir_LOC108155890
E,Dmir_LOC108154801
E,Dmir_LOC108154803
E,Dmir_LOC108154804
E,Dmir_LOC108154800
E,Dmir_LOC108154798
E,Dmir_LOC108154805
E,Dmir_LOC108154797
E,Dmir_LOC117186938
E,Dmir_LOC108154802
E,Dmir_LOC108156164
E,Dmir_LOC108156167
E,Dmir_LOC108156168
E,Dmir_LOC108156166
E,Dmir_LOC108156169
E,Dmir_LOC108155513
E,Dmir_LOC117187253
E,Dmir_LOC117187252
E,Dmir_LOC108155512
E,Dmir_LOC108155591
E,Dmir_LOC108155593
E,Dmir_LOC108155594
E,Dmir_LOC108156844
E,Dmir_LOC108157127
E,Dmir_LOC108157128
E,Dmir_LOC108156964
E,Dmir_LOC108156965
E,Dmir_LOC108157130
E,Dmir_LOC108157129
E,Dmir_LOC108157322
E,Dmir_LOC108157323
E,Dmir_LOC108156853
E,Dmir_LOC108156852
E,Dmir_LOC108156135
E,Dmir_LOC108156136
E,Dmir_LOC108153861
E,Dmir_LOC108156138
E,Dmir_LOC108156137
E,Dmir_LOC108153863
E,Dmir_LOC108156378
E,Dmir_LOC108156377
E,Dmir_LOC108156255
E,Dmir_LOC117187039
E,Dmir_LOC108157035
E,Dmir_LOC108157036
E,Dmir_LOC108156938
E,Dmir_LOC108157215
E,Dmir_LOC108157216
E,Dmir_LOC108157437
E,Dmir_LOC108157438
E,Dmir_LOC108155637
E,Dmir_LOC117187157
E,Dmir_LOC117187158
E,Dmir_LOC108156490
E,Dmir_LOC108156491
E,Dmir_LOC108155221
E,Dmir_LOC108155232
E,Dmir_LOC108155228
E,Dmir_LOC108155222
E,Dmir_LOC108155225
E,Dmir_LOC108155227
E,Dmir_LOC108155230
E,Dmir_LOC108155226
E,Dmir_LOC108155229
E,Dmir_LOC108155224
E,Dmir_LOC108155468
E,Dmir_LOC108155466
E,Dmir_LOC108155467
E,Dmir_LOC108155465
E,Dmir_LOC108155819
E,Dmir_LOC117186949
E,Dmir_LOC108155572
E,Dmir_LOC108155570
E,Dmir_LOC108155571
E,Dmir_LOC108156042
E,Dmir_LOC108157124
E,Dmir_LOC117186948
E,Dmir_LOC108156724
E,Dmir_LOC117186947
E,Dmir_LOC108164762
E,Dmir_LOC108156590
E,Dmir_LOC108156588
E,Dmir_LOC108157088
E,Dmir_LOC108157510
E,Dmir_LOC108157511
E,Dmir_LOC108155523
E,Dmir_LOC108155524
E,Dmir_LOC108155519
E,Dmir_LOC108155525
E,Dmir_LOC108155522
E,Dmir_LOC108155520
E,Dmir_LOC108155521
E,Dmir_LOC108154326
E,Dmir_LOC108155496
E,Dmir_LOC108155500
E,Dmir_LOC108155494
E,Dmir_LOC108155498
E,Dmir_LOC108155495
E,Dmir_LOC108155497
E,Dmir_LOC108155499
E,Dmir_LOC108155333
E,Dmir_LOC108155336
E,Dmir_LOC108155334
E,Dmir_LOC108155111
E,Dmir_LOC108155110
E,Dmir_LOC108155113
E,Dmir_LOC108155114
E,Dmir_LOC108155115
E,Dmir_LOC108155107
E,Dmir_LOC108155112
E,Dmir_LOC108155117
E,Dmir_LOC108155118
E,Dmir_LOC108155108
E,Dmir_LOC108156856
E,Dmir_LOC108156855
E,Dmir_LOC108155820
E,Dmir_LOC108155821
E,Dmir_LOC108155823
E,Dmir_LOC108157610
E,Dmir_LOC108155586
E,Dmir_LOC108155587
E,Dmir_LOC108156179
E,Dmir_LOC108156180
E,Dmir_LOC108156468
E,Dmir_LOC108157029
E,Dmir_LOC117187135
E,Dmir_LOC108156937
E,Dmir_LOC108157273
E,Dmir_LOC108156507
E,Dmir_LOC108157224
E,Dmir_LOC108157225
E,Dmir_LOC108157091
E,Dmir_LOC108157439
E,Dmir_LOC108156905
E,Dmir_LOC108156906
E,Dmir_LOC108154971
E,Dmir_LOC108154973
E,Dmir_LOC117187346
E,Dmir_LOC108154975
E,Dmir_LOC108154970
E,Dmir_LOC108154974
E,Dmir_LOC108154972
E,Dmir_LOC108154969
E,Dmir_LOC108157788
E,Dmir_LOC108157826
E,Dmir_LOC108157464
E,Dmir_LOC108157024
E,Dmir_LOC117187285
E,Dmir_LOC108157441
E,Dmir_LOC108154614
E,Dmir_LOC108157100
E,Dmir_LOC108154582
E,Dmir_LOC108157817
E,Dmir_LOC108157816
E,Dmir_LOC108156277
E,Dmir_LOC108156279
E,Dmir_LOC108156278
E,Dmir_LOC108156939
E,Dmir_LOC108156940
E,Dmir_LOC108157846
E,Dmir_LOC117187027
E,Dmir_LOC108155811
E,Dmir_LOC108155812
E,Dmir_LOC108155813
E,Dmir_LOC108156388
E,Dmir_LOC108156387
E,Dmir_LOC108156389
E,Dmir_LOC108156390
E,Dmir_LOC108154506
E,Dmir_LOC108154602
E,Dmir_LOC108154467
E,Dmir_LOC108154573
E,Dmir_LOC108154459
E,Dmir_LOC108154366
E,Dmir_LOC108156805
E,Dmir_LOC108156806
E,Dmir_LOC108156807
E,Dmir_LOC108156804
E,Dmir_LOC117187070
E,Dmir_LOC108157106
E,Dmir_LOC108157107
E,Dmir_LOC108156897
E,Dmir_LOC108156898
E,Dmir_LOC108155960
E,Dmir_LOC108155959
E,Dmir_LOC108156143
E,Dmir_LOC108156140
E,Dmir_LOC108156141
E,Dmir_LOC108157516
E,Dmir_LOC117187323
E,Dmir_LOC108157329
E,Dmir_LOC108157392
E,Dmir_LOC108156284
E,Dmir_LOC108156569
E,Dmir_LOC108156570
E,Dmir_LOC108156571
E,Dmir_LOC117187022
E,Dmir_LOC108157133
E,Dmir_LOC108153864
E,Dmir_LOC108156930
E,Dmir_LOC108156931
E,Dmir_LOC108156338
E,Dmir_LOC108156337
E,Dmir_LOC108156340
E,Dmir_LOC108156339
E,Dmir_LOC108155529
E,Dmir_LOC108155530
E,Dmir_LOC108155528
E,Dmir_LOC108155516
E,Dmir_LOC108155518
E,Dmir_LOC108155515
E,Dmir_LOC108155517
E,Dmir_LOC108156264
E,Dmir_LOC108155878
E,Dmir_LOC108155879
E,Dmir_LOC108154994
E,Dmir_LOC108154995
E,Dmir_LOC108154996
E,Dmir_LOC117187212
E,Dmir_LOC117187213
E,Dmir_LOC117187214
E,Dmir_LOC108155966
E,Dmir_LOC108155965
E,Dmir_LOC108155967
E,Dmir_LOC108154656
E,Dmir_LOC108154655
E,Dmir_LOC108154654
E,Dmir_LOC108154651
E,Dmir_LOC108154657
E,Dmir_LOC108154660
E,Dmir_LOC108154661
E,Dmir_LOC108154653
E,Dmir_LOC108154659
E,Dmir_LOC108154652
E,Dmir_LOC108153866
E,Dmir_LOC108153868
E,Dmir_LOC108157170
E,Dmir_LOC108156146
E,Dmir_LOC108157341
E,Dmir_LOC108156949
E,Dmir_LOC108156948
E,Dmir_LOC108155882
E,Dmir_LOC108153871
E,Dmir_LOC108157560
E,Dmir_LOC108157030
E,Dmir_LOC108153872
E,Dmir_LOC108156837
E,Dmir_LOC108157426
E,Dmir_LOC108157804
E,Dmir_LOC108155458
E,Dmir_LOC108155457
E,Dmir_LOC108155464
E,Dmir_LOC108155463
E,Dmir_LOC108155461
E,Dmir_LOC108155460
E,Dmir_LOC108155459
E,Dmir_LOC108156917
E,Dmir_LOC108156918
E,Dmir_LOC108157428
E,Dmir_LOC108157429
E,Dmir_LOC108156408
E,Dmir_LOC108156409
E,Dmir_LOC108155660
E,Dmir_LOC108155662
E,Dmir_LOC108155659
E,Dmir_LOC108155663
E,Dmir_LOC117185924
E,Dmir_LOC108157152
E,Dmir_LOC117186893
E,Dmir_LOC108160819
E,Dmir_LOC117186905
E,Dmir_LOC117186895
E,Dmir_LOC117186897
E,Dmir_LOC108160243
E,Dmir_LOC117186894
E,Dmir_LOC117186899
E,Dmir_LOC108157941
E,Dmir_LOC117186902
E,Dmir_LOC117187072
E,Dmir_LOC117186903
E,Dmir_LOC117186904
E,Dmir_LOC108154400
E,Dmir_LOC108154436
E,Dmir_LOC108155588
E,Dmir_LOC108153874
E,Dmir_LOC108157071
E,Dmir_LOC108157072
E,Dmir_LOC108154571
E,Dmir_LOC108154613
E,Dmir_LOC108154562
E,Dmir_Trnav-cac
E,Dmir_Trnap-ugg-5
E,Dmir_Trnaa-agc-8
E,Dmir_LOC108154709
E,Dmir_LOC108153875
E,Dmir_Trnap-ugg-6
E,Dmir_Trnaa-agc-10
E,Dmir_LOC108153876
E,Dmir_Trnaa-agc-9
E,Dmir_Trnat-agu-3
E,Dmir_Trnat-agu-4
E,Dmir_LOC108154460
E,Dmir_LOC108157839
E,Dmir_Trnav-uac-3
E,Dmir_Trnaa-agc-6
E,Dmir_Trnap-ugg-3
E,Dmir_Trnaa-agc-4
E,Dmir_Trnap-ugg-4
E,Dmir_Trnaa-agc-7
E,Dmir_Trnaa-agc-2
E,Dmir_LOC108155085
E,Dmir_Trnaa-agc-3
E,Dmir_LOC108155090
E,Dmir_LOC108155088
E,Dmir_Trnaa-agc-5
E,Dmir_LOC108155089
E,Dmir_LOC108155087
E,Dmir_LOC108155086
E,Dmir_LOC108155147
E,Dmir_LOC108155148
E,Dmir_LOC108155145
E,Dmir_LOC108155146
E,Dmir_LOC108154292
E,Dmir_LOC117187208
E,Dmir_LOC108156932
E,Dmir_LOC108156933
E,Dmir_LOC108156132
E,Dmir_LOC108156131
E,Dmir_LOC108156725
E,Dmir_LOC108156346
E,Dmir_LOC108156349
E,Dmir_LOC108156351
E,Dmir_LOC108156348
E,Dmir_LOC108156347
E,Dmir_LOC108156350
E,Dmir_LOC108157192
E,Dmir_LOC108155971
E,Dmir_LOC108155972
E,Dmir_LOC117187071
E,Dmir_LOC108157092
E,Dmir_LOC117187259
E,Dmir_LOC108154322
E,Dmir_LOC108157764
E,Dmir_LOC108154509
E,Dmir_LOC117187441
E,Dmir_LOC108157806
E,Dmir_LOC108157594
E,Dmir_LOC108157596
E,Dmir_LOC108157598
E,Dmir_LOC108157520
E,Dmir_LOC108153877
E,Dmir_LOC108156984
E,Dmir_LOC108156983
E,Dmir_LOC108157635
E,Dmir_LOC108156520
E,Dmir_LOC117187362
E,Dmir_LOC117187363
E,Dmir_LOC117187393
E,Dmir_LOC108157444
E,Dmir_LOC108155675
E,Dmir_LOC108155673
E,Dmir_LOC108155674
E,Dmir_LOC108155676
E,Dmir_LOC108156998
E,Dmir_LOC108156997
E,Dmir_LOC108153878
E,Dmir_LOC108154455
E,Dmir_LOC108154546
E,Dmir_LOC108157776
E,Dmir_LOC108157093
E,Dmir_LOC108154531
E,Dmir_LOC117187381
E,Dmir_LOC108157829
E,Dmir_LOC108154943
E,Dmir_LOC108153837
E,Dmir_LOC117187205
E,Dmir_LOC108154945
E,Dmir_LOC108154947
E,Dmir_LOC108154944
E,Dmir_LOC108154942
E,Dmir_LOC108157433
E,Dmir_LOC108157432
E,Dmir_LOC108154594
E,Dmir_LOC108154591
E,Dmir_Trnar-ucg-5
E,Dmir_LOC108154597
E,Dmir_LOC108154598
E,Dmir_LOC108154596
E,Dmir_LOC108154593
E,Dmir_LOC117186983
E,Dmir_LOC108154600
E,Dmir_LOC108154599
E,Dmir_LOC108157538
E,Dmir_LOC108156269
E,Dmir_LOC108156271
E,Dmir_LOC108156270
E,Dmir_LOC108157591
E,Dmir_Trnat-ugu-4
E,Dmir_Trnat-ugu-3
E,Dmir_LOC117187348
E,Dmir_LOC108156887
E,Dmir_LOC108154433
E,Dmir_LOC108157720
E,Dmir_LOC108154345
E,Dmir_LOC108157724
E,Dmir_LOC108157725
E,Dmir_LOC108153879
E,Dmir_LOC108153880
E,Dmir_LOC108153881
E,Dmir_LOC108157851
E,Dmir_LOC108157787
E,Dmir_LOC108156819
E,Dmir_LOC108156820
E,Dmir_LOC108154377
E,Dmir_Trnat-ugu-2
E,Dmir_LOC108157836
E,Dmir_LOC108157745
E,Dmir_LOC108154496
E,Dmir_LOC108157679
E,Dmir_LOC108157746
E,Dmir_LOC117187344
E,Dmir_LOC108156041
E,Dmir_LOC108156040
E,Dmir_LOC108156038
E,Dmir_LOC117186988
E,Dmir_LOC108157758
E,Dmir_LOC108154439
E,Dmir_LOC108157401
E,Dmir_LOC108157399
E,Dmir_LOC108157400
E,Dmir_LOC108157402
E,Dmir_LOC108157303
E,Dmir_LOC108156171
E,Dmir_LOC108156170
E,Dmir_LOC108156999
E,Dmir_LOC108155424
E,Dmir_LOC108155421
E,Dmir_LOC108155420
E,Dmir_LOC108155423
E,Dmir_LOC108155426
E,Dmir_LOC108155422
E,Dmir_LOC108155425
E,Dmir_LOC108154275
E,Dmir_LOC108154278
E,Dmir_LOC108154277
E,Dmir_LOC108154271
E,Dmir_LOC108154273
E,Dmir_LOC108154270
E,Dmir_LOC108154266
E,Dmir_LOC108154269
E,Dmir_LOC108154267
E,Dmir_LOC108154276
E,Dmir_LOC108154265
E,Dmir_LOC108154280
E,Dmir_LOC108154272
E,Dmir_LOC117187211
E,Dmir_LOC108157394
E,Dmir_LOC108156461
E,Dmir_Trnaf-gaa-3
E,Dmir_Trnav-aac-4
E,Dmir_LOC108156463
E,Dmir_LOC108156462
E,Dmir_LOC108156025
E,Dmir_LOC108156026
E,Dmir_LOC108156027
E,Dmir_LOC108157137
E,Dmir_LOC108157138
E,Dmir_LOC108157436
