muller,gene_id
A,XP_034671007.1
A,XP_034671010.1
A,XP_034671009.1
A,XP_034657922.1
A,XP_034657934.1
A,XP_034658174.1
A,XP_034668024.1
A,XP_034664857.1
A,XP_034659526.1
A,XP_034659539.1
A,XP_034671130.1
A,XP_034671167.1
A,XP_034670679.1
A,XP_034670680.1
A,XP_034670681.1
A,XP_034670690.1
A,XP_034670682.1
A,XP_034670691.1
A,XP_034670688.1
A,XP_034670678.1
A,XP_034670686.1
A,XP_034650802.1
A,XP_034668487.1
A,XP_034668499.1
A,XP_034657246.1
A,XP_034657268.1
A,XP_034657222.1
A,XP_034657288.1
A,XP_034657279.1
A,XP_034657312.1
A,XP_034657301.1
A,XP_034657234.1
A,XP_034663398.1
A,XP_034662197.1
A,XP_034662162.1
A,XP_034669327.1
A,XP_034671234.1
A,XP_034671235.1
A,XP_034671241.1
A,XP_034671240.1
A,XP_034671239.1
A,XP_034671238.1
A,XP_034671236.1
A,XP_034662363.1
A,XP_034662343.1
A,XP_034662455.1
A,XP_034662517.1
A,XP_034662374.1
A,XP_034662387.1
A,XP_034662531.1
A,XP_034662468.1
A,XP_034662498.1
A,XP_034662435.1
A,XP_034662485.1
A,XP_034662416.1
A,XP_034670118.1
A,XP_034671747.1
A,XP_034671746.1
A,XP_034671752.1
A,XP_034671734.1
A,XP_034649862.1
A,XP_034649859.1
A,XP_034649863.1
A,XP_034672307.1
A,XP_034671105.1
A,XP_034671089.1
A,XP_034671103.1
A,XP_034671098.1
A,XP_034671107.1
A,XP_034671099.1
A,XP_034671093.1
A,XP_034671095.1
A,XP_034664934.1
A,XP_034668771.1
A,XP_034658228.1
A,XP_034652395.1
A,XP_034652374.1
A,XP_034652424.1
A,XP_034672066.1
A,XP_034672070.1
A,XP_034672068.1
A,XP_034672064.1
A,XP_034671866.1
A,XP_034671871.1
A,XP_034671874.1
A,XP_034671872.1
A,XP_034671875.1
A,XP_034671270.1
A,XP_034671273.1
A,XP_034671263.1
A,XP_034671269.1
A,XP_034671266.1
A,XP_034671272.1
A,XP_034671268.1
A,XP_034671271.1
A,XP_034651062.1
A,XP_034658260.1
A,XP_034652892.1
A,XP_034652911.1
A,XP_034652933.1
A,XP_034652945.1
A,XP_034657822.1
A,XP_034658289.1
A,XP_034653461.1
A,XP_034660588.1
A,XP_034658300.1
A,XP_034658312.1
A,XP_034650974.1
A,XP_034650944.1
A,XP_034670709.1
A,XP_034670702.1
A,XP_034670708.1
A,XP_034670703.1
A,XP_034670700.1
A,XP_034669217.1
A,XP_034670730.1
A,XP_034670801.1
A,XP_034659134.1
A,XP_034659153.1
A,XP_034659167.1
A,XP_034663385.1
A,XP_034663372.1
A,XP_034668004.1
A,XP_034655009.1
A,XP_034670130.1
A,XP_034655595.1
A,XP_034655555.1
A,XP_034649899.1
A,XP_034649907.1
A,XP_034649903.1
A,XP_034649897.1
A,XP_034649905.1
A,XP_034649906.1
A,XP_034661194.1
A,XP_034661206.1
A,XP_034658381.1
A,XP_034659207.1
A,XP_034671128.1
A,XP_034671129.1
A,XP_034671131.1
A,XP_034666566.1
A,XP_034671384.1
A,XP_034671386.1
A,XP_034671381.1
A,XP_034671385.1
A,XP_034671376.1
A,XP_034671380.1
A,XP_034666847.1
A,XP_034659660.1
A,XP_034659675.1
A,XP_034661368.1
A,XP_034661741.1
A,XP_034661257.1
A,XP_034661936.1
A,XP_034662088.1
A,XP_034654928.1
A,XP_034666479.1
A,XP_034649930.1
A,XP_034649931.1
A,XP_034649932.1
A,XP_034649927.1
A,XP_034661002.1
A,XP_034660991.1
A,XP_034671977.1
A,XP_034671975.1
A,XP_034671978.1
A,XP_034671979.1
A,XP_034652853.1
A,XP_034663090.1
A,XP_034651952.1
A,XP_034655633.1
A,XP_034652958.1
A,XP_034652987.1
A,XP_034652975.1
A,XP_034651879.1
A,XP_034650152.1
A,XP_034652252.1
A,XP_034669837.1
A,XP_034669819.1
A,XP_034669647.1
A,XP_034669715.1
A,XP_034669688.1
A,XP_034669601.1
A,XP_034669506.1
A,XP_034669780.1
A,XP_034669825.1
A,XP_034669751.1
A,XP_034669859.1
A,XP_034669872.1
A,XP_034669730.1
A,XP_034669848.1
A,XP_034669702.1
A,XP_034671914.1
A,XP_034671916.1
A,XP_034671915.1
A,XP_034665722.1
A,XP_034671039.1
A,XP_034671061.1
A,XP_034671050.1
A,XP_034671019.1
A,XP_034657159.1
A,XP_034658443.1
A,XP_034670692.1
A,XP_034662002.1
A,XP_034651726.1
A,XP_034655703.1
A,XP_034661990.1
A,XP_034670288.1
A,XP_034670319.1
A,XP_034657184.1
A,XP_034672122.1
A,XP_034672128.1
A,XP_034672120.1
A,XP_034672129.1
A,XP_034670665.1
A,XP_034664505.1
A,XP_034670250.1
A,XP_034657594.1
A,XP_034654358.1
A,XP_034654380.1
A,XP_034654405.1
A,XP_034654369.1
A,XP_034657007.1
A,XP_034649966.1
A,XP_034649944.1
A,XP_034649979.1
A,XP_034664448.1
A,XP_034670891.1
A,XP_034670892.1
A,XP_034670901.1
A,XP_034670902.1
A,XP_034670898.1
A,XP_034670900.1
A,XP_034670903.1
A,XP_034671840.1
A,XP_034671837.1
A,XP_034671839.1
A,XP_034658545.1
A,XP_034671816.1
A,XP_034671838.1
A,XP_034671878.1
A,XP_034658570.1
A,XP_034671881.1
A,XP_034671884.1
A,XP_034671883.1
A,XP_034653475.1
A,XP_034667160.1
A,XP_034664362.1
A,XP_034664199.1
A,XP_034664229.1
A,XP_034664300.1
A,XP_034664263.1
A,XP_034664252.1
A,XP_034664311.1
A,XP_034664275.1
A,XP_034664288.1
A,XP_034664134.1
A,XP_034664217.1
A,XP_034664240.1
A,XP_034664322.1
A,XP_034664183.1
A,XP_034664946.1
A,XP_034652721.1
A,XP_034669397.1
A,XP_034669409.1
A,XP_034669458.1
A,XP_034669433.1
A,XP_034669365.1
A,XP_034669446.1
A,XP_034669341.1
A,XP_034669420.1
A,XP_034651800.1
A,XP_034652296.1
A,XP_034650939.1
A,XP_034652645.1
A,XP_034650652.1
A,XP_034652162.1
A,XP_034652042.1
A,XP_034651428.1
A,XP_034651924.1
A,XP_034651552.1
A,XP_034652886.1
A,XP_034651058.1
A,XP_034651684.1
A,XP_034652519.1
A,XP_034652769.1
A,XP_034670143.1
A,XP_034670157.1
A,XP_034660679.1
A,XP_034660668.1
A,XP_034662944.1
A,XP_034658815.1
A,XP_034651476.1
A,XP_034667893.1
A,XP_034667913.1
A,XP_034652709.1
A,XP_034652671.1
A,XP_034664916.1
A,XP_034658827.1
A,XP_034671566.1
A,XP_034664801.1
A,XP_034672290.1
A,XP_034672287.1
A,XP_034672289.1
A,XP_034672261.1
A,XP_034672278.1
A,XP_034672284.1
A,XP_034672282.1
A,XP_034672285.1
A,XP_034672286.1
A,XP_034672275.1
A,XP_034672291.1
A,XP_034672283.1
A,XP_034672273.1
A,XP_034672274.1
A,XP_034672306.1
A,XP_034672304.1
A,XP_034672305.1
A,XP_034658921.1
A,XP_034658945.1
A,XP_034663036.1
A,XP_034663025.1
A,XP_034659116.1
A,XP_034663049.1
A,XP_034663061.1
A,XP_034670763.1
A,XP_034670762.1
A,XP_034670731.1
A,XP_034664987.1
A,XP_034664968.1
A,XP_034659180.1
A,XP_034662150.1
A,XP_034650023.1
A,XP_034649855.1
A,XP_034650350.1
A,XP_034650229.1
A,XP_034655268.1
A,XP_034655564.1
A,XP_034655084.1
A,XP_034659192.1
A,XP_034656038.1
A,XP_034656050.1
A,XP_034649973.1
A,XP_034649967.1
A,XP_034659372.1
A,XP_034658880.1
A,XP_034658892.1
A,XP_034671918.1
A,XP_034671921.1
A,XP_034671920.1
A,XP_034671919.1
A,XP_034656902.1
A,XP_034656853.1
A,XP_034656791.1
A,XP_034656772.1
A,XP_034656819.1
A,XP_034656915.1
A,XP_034656802.1
A,XP_034659384.1
A,XP_034656877.1
A,XP_034656889.1
A,XP_034656730.1
A,XP_034656750.1
A,XP_034656865.1
A,XP_034656840.1
A,XP_034671922.1
A,XP_034670836.1
A,XP_034670826.1
A,XP_034670817.1
A,XP_034670838.1
A,XP_034670820.1
A,XP_034670856.1
A,XP_034670846.1
A,XP_034670830.1
A,XP_034670868.1
A,XP_034670872.1
A,XP_034670874.1
A,XP_034670875.1
A,XP_034670859.1
A,XP_034670827.1
A,XP_034670844.1
A,XP_034670845.1
A,XP_034670871.1
A,XP_034670863.1
A,XP_034670839.1
A,XP_034670807.1
A,XP_034670847.1
A,XP_034670835.1
A,XP_034670862.1
A,XP_034670864.1
A,XP_034670849.1
A,XP_034670854.1
A,XP_034670853.1
A,XP_034670813.1
A,XP_034670852.1
A,XP_034670840.1
A,XP_034670876.1
A,XP_034670828.1
A,XP_034670832.1
A,XP_034670870.1
A,XP_034670829.1
A,XP_034670837.1
A,XP_034670869.1
A,XP_034670822.1
A,XP_034670831.1
A,XP_034670823.1
A,XP_034670866.1
A,XP_034658417.1
A,XP_034658406.1
A,XP_034658392.1
A,XP_034649870.1
A,XP_034649871.1
A,XP_034657014.1
A,XP_034671330.1
A,XP_034671352.1
A,XP_034671348.1
A,XP_034671347.1
A,XP_034671340.1
A,XP_034671339.1
A,XP_034671351.1
A,XP_034659396.1
A,XP_034671338.1
A,XP_034671345.1
A,XP_034659433.1
A,XP_034671343.1
A,XP_034671346.1
A,XP_034671344.1
A,XP_034671350.1
A,XP_034671342.1
A,XP_034671353.1
A,XP_034657424.1
A,XP_034659443.1
A,XP_034657707.1
A,XP_034657826.1
A,XP_034659414.1
A,XP_034659454.1
A,XP_034659121.1
A,XP_034660051.1
A,XP_034660431.1
A,XP_034660169.1
A,XP_034659788.1
A,XP_034660561.1
A,XP_034664742.1
A,XP_034672119.1
A,XP_034672116.1
A,XP_034659467.1
A,XP_034651974.1
A,XP_034672059.1
A,XP_034672060.1
A,XP_034672058.1
A,XP_034672062.1
A,XP_034672061.1
A,XP_034656970.1
A,XP_034670646.1
A,XP_034670649.1
A,XP_034670650.1
A,XP_034670594.1
A,XP_034670651.1
A,XP_034670652.1
A,XP_034671113.1
A,XP_034659475.1
A,XP_034671109.1
A,XP_034659514.1
A,XP_034671116.1
A,XP_034671115.1
A,XP_034659555.1
