muller,gene_id
E,Dpse_LOC4800341
E,Dpse_LOC4800343
E,Dpse_LOC4800342
E,Dpse_LOC4800345
E,Dpse_LOC4800346
E,Dpse_LOC4800347
E,Dpse_LOC4800348
E,Dpse_LOC6896662
E,Dpse_LOC26532086
E,Dpse_LOC4800349
E,Dpse_LOC4800351
E,Dpse_LOC4800352
E,Dpse_LOC4800353
E,Dpse_LOC4800354
E,Dpse_LOC4800355
E,Dpse_LOC4800357
E,Dpse_LOC4800356
E,Dpse_LOC4800358
E,Dpse_LOC4800359
E,Dpse_LOC6896659
E,Dpse_LOC26533960
E,Dpse_LOC117183288
E,Dpse_LOC117183368
E,Dpse_LOC117183283
E,Dpse_LOC117183289
E,Dpse_LOC117183370
E,Dpse_LOC117183281
E,Dpse_LOC117183290
E,Dpse_LOC4800360
E,Dpse_LOC117183304
E,Dpse_LOC117183373
E,Dpse_LOC4800361
E,Dpse_LOC4800362
E,Dpse_LOC4800363
E,Dpse_LOC4800364
E,Dpse_LOC6896657
E,Dpse_LOC4800366
E,Dpse_LOC4800367
E,Dpse_LOC6896656
E,Dpse_LOC4800368
E,Dpse_LOC4800233
E,Dpse_LOC4800301
E,Dpse_LOC117183374
E,Dpse_LOC117183309
E,Dpse_LOC117183311
E,Dpse_LOC4800251
E,Dpse_LOC4800247
E,Dpse_LOC4800298
E,Dpse_LOC6896655
E,Dpse_LOC4800252
E,Dpse_LOC4800263
E,Dpse_LOC6898018
E,Dpse_LOC4800239
E,Dpse_LOC117183314
E,Dpse_LOC4800536
E,Dpse_LOC4800535
E,Dpse_LOC6896790
E,Dpse_LOC4800534
E,Dpse_LOC6896789
E,Dpse_LOC4800532
E,Dpse_LOC4800531
E,Dpse_LOC4800530
E,Dpse_LOC4800529
E,Dpse_LOC4800528
E,Dpse_LOC6896787
E,Dpse_LOC6896786
E,Dpse_LOC4800526
E,Dpse_LOC4800525
E,Dpse_LOC4800524
E,Dpse_LOC6896785
E,Dpse_LOC6896783
E,Dpse_LOC4800521
E,Dpse_LOC4800516
E,Dpse_LOC4800514
E,Dpse_LOC4800515
E,Dpse_LOC4800513
E,Dpse_LOC4800512
E,Dpse_LOC4800511
E,Dpse_LOC4800510
E,Dpse_LOC4800509
E,Dpse_LOC4800508
E,Dpse_LOC4800507
E,Dpse_LOC4800506
E,Dpse_LOC6896782
E,Dpse_LOC4800505
E,Dpse_LOC6896781
E,Dpse_LOC6896780
E,Dpse_LOC4800503
E,Dpse_LOC4800502
E,Dpse_LOC4800501
E,Dpse_LOC4800500
E,Dpse_LOC6896778
E,Dpse_LOC4800498
E,Dpse_LOC4800497
E,Dpse_LOC4800496
E,Dpse_LOC4800492
E,Dpse_LOC4800495
E,Dpse_LOC4800493
E,Dpse_LOC117184438
E,Dpse_LOC4800494
E,Dpse_LOC117184736
E,Dpse_LOC4800491
E,Dpse_LOC4800490
E,Dpse_LOC4800489
E,Dpse_LOC117183295
E,Dpse_LOC4800488
E,Dpse_LOC4800487
E,Dpse_LOC4800486
E,Dpse_LOC6896776
E,Dpse_LOC117183494
E,Dpse_LOC6896775
E,Dpse_LOC4800483
E,Dpse_LOC117183376
E,Dpse_LOC4800481
E,Dpse_LOC4800482
E,Dpse_LOC4800480
E,Dpse_LOC117185679
E,Dpse_LOC4800479
E,Dpse_LOC4800478
E,Dpse_LOC6896774
E,Dpse_LOC4800476
E,Dpse_LOC4800475
E,Dpse_LOC6896769
E,Dpse_LOC117185599
E,Dpse_LOC117183377
E,Dpse_LOC4800472
E,Dpse_LOC6896766
E,Dpse_LOC117183385
E,Dpse_LOC117183386
E,Dpse_LOC13036336
E,Dpse_LOC13036529
E,Dpse_LOC117185657
E,Dpse_LOC26532109
E,Dpse_LOC4800469
E,Dpse_LOC117183388
E,Dpse_LOC4800468
E,Dpse_LOC6896763
E,Dpse_LOC4800465
E,Dpse_LOC4800464
E,Dpse_LOC4800463
E,Dpse_LOC4800462
E,Dpse_LOC6896762
E,Dpse_LOC26532476
E,Dpse_LOC4800460
E,Dpse_LOC4800459
E,Dpse_LOC4800458
E,Dpse_LOC4800457
E,Dpse_LOC4800456
E,Dpse_LOC6896760
E,Dpse_LOC6896759
E,Dpse_LOC6899994
E,Dpse_LOC6896758
E,Dpse_LOC4800454
E,Dpse_LOC6896757
E,Dpse_LOC4800452
E,Dpse_LOC4800453
E,Dpse_LOC6896756
E,Dpse_LOC6896755
E,Dpse_LOC6896754
E,Dpse_LOC4800449
E,Dpse_LOC4800448
E,Dpse_LOC4800447
E,Dpse_LOC4800446
E,Dpse_LOC4800443
E,Dpse_LOC4800442
E,Dpse_LOC4800441
E,Dpse_LOC4800440
E,Dpse_LOC4800439
E,Dpse_LOC6896753
E,Dpse_LOC6896752
E,Dpse_LOC4800436
E,Dpse_LOC4800435
E,Dpse_LOC4800433
E,Dpse_LOC4800432
E,Dpse_LOC4800430
E,Dpse_LOC4800431
E,Dpse_LOC4800429
E,Dpse_LOC4800428
E,Dpse_LOC4800244
E,Dpse_LOC4800427
E,Dpse_LOC6896751
E,Dpse_LOC6896749
E,Dpse_LOC6896748
E,Dpse_LOC4800424
E,Dpse_LOC4800423
E,Dpse_LOC4800422
E,Dpse_LOC6896747
E,Dpse_LOC6896746
E,Dpse_LOC4800421
E,Dpse_LOC6896745
E,Dpse_LOC26532323
E,Dpse_LOC13036318
E,Dpse_LOC6896794
E,Dpse_LOC6896795
E,Dpse_LOC13036559
E,Dpse_LOC117185651
E,Dpse_LOC117183303
E,Dpse_LOC26533556
E,Dpse_LOC4800541
E,Dpse_LOC6896798
E,Dpse_LOC6896799
E,Dpse_LOC13036366
E,Dpse_LOC4800544
E,Dpse_LOC4800543
E,Dpse_LOC6896800
E,Dpse_LOC4800547
E,Dpse_LOC6896802
E,Dpse_LOC6896804
E,Dpse_LOC4800548
E,Dpse_LOC4800549
E,Dpse_LOC4800550
E,Dpse_LOC4800551
E,Dpse_LOC4800554
E,Dpse_LOC4800555
E,Dpse_LOC6896807
E,Dpse_LOC6896808
E,Dpse_LOC6896809
E,Dpse_Trnal-caa
E,Dpse_LOC4800558
E,Dpse_LOC6896811
E,Dpse_LOC117183514
E,Dpse_LOC117183513
E,Dpse_LOC6896812
E,Dpse_LOC6896813
E,Dpse_LOC4800560
E,Dpse_LOC5495514
E,Dpse_LOC6896814
E,Dpse_LOC117183241
E,Dpse_LOC4800563
E,Dpse_LOC6896816
E,Dpse_LOC6896817
E,Dpse_LOC4800569
E,Dpse_LOC6896818
E,Dpse_LOC4800570
E,Dpse_LOC26533637
E,Dpse_LOC6896819
E,Dpse_LOC4800572
E,Dpse_LOC4800573
E,Dpse_LOC4800574
E,Dpse_LOC117184839
E,Dpse_LOC117184923
E,Dpse_LOC117185646
E,Dpse_LOC4800575
E,Dpse_LOC4800576
E,Dpse_LOC4800577
E,Dpse_LOC4800578
E,Dpse_LOC4800579
E,Dpse_LOC4800581
E,Dpse_LOC6896822
E,Dpse_LOC4800580
E,Dpse_LOC6896823
E,Dpse_LOC4800586
E,Dpse_LOC4800587
E,Dpse_LOC4800588
E,Dpse_LOC6896824
E,Dpse_LOC4800590
E,Dpse_LOC4800591
E,Dpse_LOC4800592
E,Dpse_LOC4800594
E,Dpse_LOC4800595
E,Dpse_LOC4800596
E,Dpse_LOC4800597
E,Dpse_LOC6896825
E,Dpse_LOC4800598
E,Dpse_LOC4800599
E,Dpse_LOC6896826
E,Dpse_LOC6896827
E,Dpse_LOC4800601
E,Dpse_LOC6896828
E,Dpse_LOC4800602
E,Dpse_LOC4800603
E,Dpse_LOC4800604
E,Dpse_LOC4800605
E,Dpse_LOC26532139
E,Dpse_LOC117185625
E,Dpse_LOC4800606
E,Dpse_LOC4800607
E,Dpse_LOC4800608
E,Dpse_LOC4800609
E,Dpse_LOC4800610
E,Dpse_LOC4800611
E,Dpse_LOC117184940
E,Dpse_LOC6896829
E,Dpse_LOC4800613
E,Dpse_LOC4800612
E,Dpse_LOC117184934
E,Dpse_LOC4800616
E,Dpse_LOC4800614
E,Dpse_LOC6896830
E,Dpse_LOC4800617
E,Dpse_LOC4800620
E,Dpse_LOC6896831
E,Dpse_LOC4800621
E,Dpse_LOC4800622
E,Dpse_LOC4800623
E,Dpse_LOC6896832
E,Dpse_LOC26533775
E,Dpse_LOC4800625
E,Dpse_LOC4800626
E,Dpse_LOC4800627
E,Dpse_LOC6896833
E,Dpse_LOC26532757
E,Dpse_LOC117183226
E,Dpse_LOC6896834
E,Dpse_LOC4800629
E,Dpse_LOC117183390
E,Dpse_LOC26533473
E,Dpse_LOC6896836
E,Dpse_LOC6896837
E,Dpse_LOC4800631
E,Dpse_LOC117183406
E,Dpse_LOC6896838
E,Dpse_LOC6896839
E,Dpse_LOC6896840
E,Dpse_LOC26533347
E,Dpse_LOC117183296
E,Dpse_LOC4800634
E,Dpse_LOC6896842
E,Dpse_LOC6896843
E,Dpse_LOC4800635
E,Dpse_LOC4800636
E,Dpse_LOC4800637
E,Dpse_LOC6896845
E,Dpse_LOC4800640
E,Dpse_LOC6896858
E,Dpse_LOC6896859
E,Dpse_LOC4800642
E,Dpse_LOC6896860
E,Dpse_LOC4800643
E,Dpse_LOC4800644
E,Dpse_LOC4800645
E,Dpse_LOC6896862
E,Dpse_LOC6896863
E,Dpse_LOC4800646
E,Dpse_LOC13036333
E,Dpse_LOC4800651
E,Dpse_LOC4800652
E,Dpse_LOC4800653
E,Dpse_LOC4800654
E,Dpse_LOC4800655
E,Dpse_LOC4800659
E,Dpse_LOC4800656
E,Dpse_LOC4800658
E,Dpse_LOC4800657
E,Dpse_LOC4800660
E,Dpse_LOC4800662
E,Dpse_LOC4800663
E,Dpse_LOC6896866
E,Dpse_LOC4800664
E,Dpse_LOC4800665
E,Dpse_LOC4800666
E,Dpse_LOC4800668
E,Dpse_LOC4800667
E,Dpse_LOC117185648
E,Dpse_LOC4800669
E,Dpse_LOC4800670
E,Dpse_LOC4800671
E,Dpse_LOC4800672
E,Dpse_LOC4800673
E,Dpse_Trnat-cgu
E,Dpse_LOC6896869
E,Dpse_LOC13036398
E,Dpse_LOC6896871
E,Dpse_LOC117184944
E,Dpse_LOC4800683
E,Dpse_LOC117183391
E,Dpse_LOC6896872
E,Dpse_LOC6896873
E,Dpse_LOC6896874
E,Dpse_LOC4800686
E,Dpse_LOC4800687
E,Dpse_LOC4800688
E,Dpse_LOC6896875
E,Dpse_LOC4800689
E,Dpse_LOC6896876
E,Dpse_LOC4800690
E,Dpse_LOC4800692
E,Dpse_LOC13036356
E,Dpse_LOC4800691
E,Dpse_LOC4800693
E,Dpse_LOC4800695
E,Dpse_LOC4800694
E,Dpse_LOC4800696
E,Dpse_LOC4800697
E,Dpse_LOC4800698
E,Dpse_LOC6896878
E,Dpse_LOC6896879
E,Dpse_LOC13036280
E,Dpse_LOC117183351
E,Dpse_LOC4800700
E,Dpse_LOC6896880
E,Dpse_LOC4800702
E,Dpse_LOC4800703
E,Dpse_LOC4800704
E,Dpse_LOC4800705
E,Dpse_LOC4800706
E,Dpse_LOC4800707
E,Dpse_LOC4800708
E,Dpse_LOC117184711
E,Dpse_LOC117183202
E,Dpse_LOC4800710
E,Dpse_LOC4800711
E,Dpse_LOC4800712
E,Dpse_LOC6896881
E,Dpse_LOC4800714
E,Dpse_LOC6896882
E,Dpse_LOC6896883
E,Dpse_LOC6896884
E,Dpse_LOC4800719
E,Dpse_LOC6896886
E,Dpse_LOC4800722
E,Dpse_LOC117184648
E,Dpse_LOC6896888
E,Dpse_LOC4800724
E,Dpse_LOC4800725
E,Dpse_LOC4800726
E,Dpse_LOC4800727
E,Dpse_Trnae-cuc
E,Dpse_LOC4800728
E,Dpse_LOC4800729
E,Dpse_LOC117185658
E,Dpse_LOC4800730
E,Dpse_LOC6896891
E,Dpse_LOC6896892
E,Dpse_LOC6896893
E,Dpse_LOC4800733
E,Dpse_LOC26533045
E,Dpse_LOC6896894
E,Dpse_LOC4800734
E,Dpse_LOC117183394
E,Dpse_LOC6896895
E,Dpse_LOC4800735
E,Dpse_Trnaq-uug
E,Dpse_Trnaq-uug-2
E,Dpse_LOC4800736
E,Dpse_LOC4800737
E,Dpse_LOC26533115
E,Dpse_LOC4800738
E,Dpse_LOC4800739
E,Dpse_LOC26533075
E,Dpse_LOC4800741
E,Dpse_LOC4800742
E,Dpse_LOC4800743
E,Dpse_LOC4800744
E,Dpse_LOC4800745
E,Dpse_LOC6896898
E,Dpse_LOC4800746
E,Dpse_LOC4800747
E,Dpse_LOC4800748
E,Dpse_LOC117183316
E,Dpse_LOC4800749
E,Dpse_LOC117183280
E,Dpse_LOC117185671
E,Dpse_LOC6896899
E,Dpse_LOC4800750
E,Dpse_LOC4800751
E,Dpse_LOC4800753
E,Dpse_LOC6896901
E,Dpse_LOC4800754
E,Dpse_LOC4800755
E,Dpse_LOC4800756
E,Dpse_LOC6896902
E,Dpse_LOC117183393
E,Dpse_LOC117183262
E,Dpse_LOC4800759
E,Dpse_LOC4800761
E,Dpse_LOC4800766
E,Dpse_LOC4800760
E,Dpse_LOC4800763
E,Dpse_LOC4800762
E,Dpse_LOC4800765
E,Dpse_LOC4800764
E,Dpse_LOC6896904
E,Dpse_LOC4800767
E,Dpse_LOC26532952
E,Dpse_LOC4800768
E,Dpse_LOC4800769
E,Dpse_LOC6896908
E,Dpse_LOC4800770
E,Dpse_LOC6896909
E,Dpse_LOC117183375
E,Dpse_LOC6903758
E,Dpse_LOC117183356
E,Dpse_LOC6896911
E,Dpse_LOC117183397
E,Dpse_LOC6896910
E,Dpse_LOC6896912
E,Dpse_LOC6896913
E,Dpse_LOC4800771
E,Dpse_LOC4800773
E,Dpse_LOC4800772
E,Dpse_LOC4800774
E,Dpse_LOC4800775
E,Dpse_LOC4800776
E,Dpse_LOC117183608
E,Dpse_LOC4800777
E,Dpse_LOC4800778
E,Dpse_LOC4800779
E,Dpse_LOC4800781
E,Dpse_LOC13036490
E,Dpse_LOC4800780
E,Dpse_LOC26533318
E,Dpse_LOC4800782
E,Dpse_LOC6896914
E,Dpse_LOC6899180
E,Dpse_LOC6896916
E,Dpse_LOC4800786
E,Dpse_LOC117183269
E,Dpse_LOC4800790
E,Dpse_LOC26532690
E,Dpse_LOC26534302
E,Dpse_LOC6896917
E,Dpse_LOC4800791
E,Dpse_LOC6896918
E,Dpse_LOC4800793
E,Dpse_LOC6896919
E,Dpse_LOC4800794
E,Dpse_LOC4800796
E,Dpse_LOC4800797
E,Dpse_LOC4800798
E,Dpse_LOC4800799
E,Dpse_LOC4800800
E,Dpse_LOC6896920
E,Dpse_LOC4800805
E,Dpse_LOC4800806
E,Dpse_LOC4800807
E,Dpse_LOC4800808
E,Dpse_LOC4800811
E,Dpse_LOC6896921
E,Dpse_LOC4800814
E,Dpse_LOC4800817
E,Dpse_LOC4800816
E,Dpse_LOC117183227
E,Dpse_LOC4800825
E,Dpse_LOC4800819
E,Dpse_LOC6896923
E,Dpse_LOC26533777
E,Dpse_LOC4800823
E,Dpse_LOC6896924
E,Dpse_LOC26533820
E,Dpse_LOC4800826
E,Dpse_LOC4800827
E,Dpse_LOC4800828
E,Dpse_LOC4800829
E,Dpse_LOC4800830
E,Dpse_LOC4800831
E,Dpse_LOC4800832
E,Dpse_LOC4800833
E,Dpse_LOC4800834
E,Dpse_LOC4800835
E,Dpse_LOC4800836
E,Dpse_LOC4800838
E,Dpse_LOC6896925
E,Dpse_LOC4800837
E,Dpse_LOC6896926
E,Dpse_LOC117184491
E,Dpse_LOC6896928
E,Dpse_LOC4800839
E,Dpse_LOC4800841
E,Dpse_LOC4800842
E,Dpse_LOC4800843
E,Dpse_LOC6896929
E,Dpse_LOC4800844
E,Dpse_LOC4800845
E,Dpse_LOC117183413
E,Dpse_LOC4800846
E,Dpse_LOC6896930
E,Dpse_LOC117183322
E,Dpse_LOC4800849
E,Dpse_LOC4800850
E,Dpse_LOC4800851
E,Dpse_LOC4800852
E,Dpse_LOC4800853
E,Dpse_LOC117185109
E,Dpse_LOC4800854
E,Dpse_LOC6896931
E,Dpse_LOC4800856
E,Dpse_LOC4800857
E,Dpse_LOC4800858
E,Dpse_LOC4800859
E,Dpse_LOC4800860
E,Dpse_LOC4800861
E,Dpse_LOC6896933
E,Dpse_LOC117185103
E,Dpse_LOC26533375
E,Dpse_LOC117183410
E,Dpse_LOC117183487
E,Dpse_LOC117183400
E,Dpse_LOC117183405
E,Dpse_LOC4800862
E,Dpse_LOC13036455
E,Dpse_LOC6896940
E,Dpse_LOC26532286
E,Dpse_LOC26533923
E,Dpse_LOC26533266
E,Dpse_LOC4800866
E,Dpse_LOC6896947
E,Dpse_LOC26533445
E,Dpse_LOC4800867
E,Dpse_LOC4800868
E,Dpse_LOC4800870
E,Dpse_LOC6896948
E,Dpse_LOC4800871
E,Dpse_LOC117184667
E,Dpse_LOC4800872
E,Dpse_LOC4800873
E,Dpse_LOC4800874
E,Dpse_LOC4800875
E,Dpse_LOC4800876
E,Dpse_LOC4800879
E,Dpse_LOC4800877
E,Dpse_LOC6904092
E,Dpse_LOC6896949
E,Dpse_LOC4800881
E,Dpse_LOC4800882
E,Dpse_LOC4800883
E,Dpse_LOC4800885
E,Dpse_LOC4800884
E,Dpse_LOC6896950
E,Dpse_LOC4800887
E,Dpse_LOC4800889
E,Dpse_LOC13036427
E,Dpse_LOC13036546
E,Dpse_LOC4800891
E,Dpse_LOC4800890
E,Dpse_LOC4800895
E,Dpse_LOC4800893
E,Dpse_LOC4800894
E,Dpse_LOC6896955
E,Dpse_LOC4800897
E,Dpse_LOC4800898
E,Dpse_LOC26533438
E,Dpse_LOC6896956
E,Dpse_LOC4800902
E,Dpse_LOC6896958
E,Dpse_LOC6896959
E,Dpse_LOC6896960
E,Dpse_LOC6896962
E,Dpse_LOC4800906
E,Dpse_LOC4800908
E,Dpse_LOC4800910
E,Dpse_LOC117183297
E,Dpse_LOC4800909
E,Dpse_LOC4800912
E,Dpse_LOC4800913
E,Dpse_LOC13036479
E,Dpse_LOC117185598
E,Dpse_LOC4800916
E,Dpse_LOC4800917
E,Dpse_LOC4800918
E,Dpse_LOC6896963
E,Dpse_LOC117185018
E,Dpse_LOC4800919
E,Dpse_LOC4800920
E,Dpse_LOC4800921
E,Dpse_LOC6896964
E,Dpse_LOC6896965
E,Dpse_LOC4800923
E,Dpse_LOC117183325
E,Dpse_LOC26532771
E,Dpse_LOC4800925
E,Dpse_LOC4800924
E,Dpse_LOC4800926
E,Dpse_LOC4800927
E,Dpse_LOC4800928
E,Dpse_LOC6896966
E,Dpse_LOC4800930
E,Dpse_LOC4800931
E,Dpse_LOC4800932
E,Dpse_LOC4800933
E,Dpse_LOC4800934
E,Dpse_LOC4800935
E,Dpse_LOC4800936
E,Dpse_LOC4800938
E,Dpse_LOC4800939
E,Dpse_LOC6896968
E,Dpse_LOC4800941
E,Dpse_LOC4800943
E,Dpse_LOC4800944
E,Dpse_LOC4800945
E,Dpse_LOC4800946
E,Dpse_LOC4800947
E,Dpse_LOC6896969
E,Dpse_LOC4800950
E,Dpse_LOC4800951
E,Dpse_LOC26533498
E,Dpse_LOC6896970
E,Dpse_LOC6896971
E,Dpse_LOC4800953
E,Dpse_LOC4800956
E,Dpse_LOC4800948
E,Dpse_LOC117183274
E,Dpse_LOC26533124
E,Dpse_LOC6896972
E,Dpse_LOC6896973
E,Dpse_LOC26534174
E,Dpse_LOC6896974
E,Dpse_LOC4800955
E,Dpse_LOC4800954
E,Dpse_LOC4800957
E,Dpse_LOC4800958
E,Dpse_LOC6896975
E,Dpse_LOC4800962
E,Dpse_LOC4800961
E,Dpse_LOC4800963
E,Dpse_LOC4800964
E,Dpse_LOC6896976
E,Dpse_LOC4800965
E,Dpse_LOC4800966
E,Dpse_LOC117185624
E,Dpse_LOC4800967
E,Dpse_LOC4800968
E,Dpse_LOC4800969
E,Dpse_LOC4800970
E,Dpse_LOC4800971
E,Dpse_LOC4800972
E,Dpse_LOC4800973
E,Dpse_LOC4800974
E,Dpse_LOC4800975
E,Dpse_LOC117183338
E,Dpse_LOC4800976
E,Dpse_LOC4800977
E,Dpse_LOC6896977
E,Dpse_LOC4800978
E,Dpse_LOC4800979
E,Dpse_LOC4800980
E,Dpse_LOC4800982
E,Dpse_LOC4800981
E,Dpse_LOC4800983
E,Dpse_LOC6896978
E,Dpse_LOC117183336
E,Dpse_LOC6896983
E,Dpse_LOC6896984
E,Dpse_LOC4800989
E,Dpse_LOC6896985
E,Dpse_LOC4800990
E,Dpse_LOC6896986
E,Dpse_LOC4800992
E,Dpse_LOC4800993
E,Dpse_LOC4800994
E,Dpse_LOC4800995
E,Dpse_LOC4800996
E,Dpse_LOC117183403
E,Dpse_LOC4800997
E,Dpse_LOC4800998
E,Dpse_LOC4800999
E,Dpse_LOC4801000
E,Dpse_LOC6896989
E,Dpse_LOC4801001
E,Dpse_LOC6896990
E,Dpse_LOC4801003
E,Dpse_LOC6898266
E,Dpse_LOC117183671
E,Dpse_LOC117183249
E,Dpse_LOC6899370
E,Dpse_LOC6899369
E,Dpse_LOC26533520
E,Dpse_LOC6899372
E,Dpse_LOC6896992
E,Dpse_LOC6896993
E,Dpse_LOC4801004
E,Dpse_LOC6896994
E,Dpse_LOC117183318
E,Dpse_LOC6896995
E,Dpse_LOC6896996
E,Dpse_LOC4801007
E,Dpse_LOC4801008
E,Dpse_LOC4801009
E,Dpse_LOC4801010
E,Dpse_LOC4801011
